Feature,[G7.1.1.1],[G7.1.1.2],[G7.1.1.3],[G7.1.1.4],[G7.1.1.5],[G7.1.1.6],[G7.1.1.7],[G7.1.1.8],[G7.1.1.9],[G7.1.1.10],[G7.1.1.11],[G7.1.1.12],[G7.1.1.13],[G7.1.1.14],[G7.1.1.15],[G7.1.1.16],[G7.1.1.17],[G7.1.1.18],[G7.1.1.19],[G7.1.1.20],[G7.1.1.21],[G7.1.1.22],[G7.1.1.23],[G7.1.1.24],[G7.1.1.25],[G7.1.1.26],[G7.1.1.27],[G7.1.1.28],[G7.1.1.29],[G7.1.1.30],[G7.1.1.31],[G7.1.1.32],[G7.1.1.33],[G7.1.1.34],[G7.1.1.35],[G7.1.1.36],[G7.1.1.37],[G7.1.1.38],[G7.1.1.39],[G7.1.1.40],[G7.1.1.41],[G7.1.1.42],[G7.1.1.43],[G7.1.1.44],[G7.1.1.45],[G7.1.1.46],[G7.1.1.47],[G7.1.1.48],[G7.1.1.49],[G7.1.1.50],[G7.1.1.51],[G7.1.1.52],[G7.1.1.53],[G7.1.1.54],[G7.1.1.55],[G7.1.1.56],[G7.1.1.57],[G7.1.1.58],[G7.1.1.59],[G7.1.1.60],[G7.1.1.61],[G7.1.1.62],[G7.1.1.63],[G7.1.1.64],[G7.1.1.65],[G7.1.1.66],[G7.1.1.67],[G7.1.1.68],[G7.1.1.69],[G7.1.1.70],[G7.1.1.71],[G7.1.1.72],[G7.1.1.73],[G7.1.1.74],[G7.1.1.75],[G7.1.1.76],[G7.1.1.77],[G7.1.1.78],[G7.1.1.79],[G7.1.1.80]
seq7195,0.127194,0.025439,0.063597,0.038158,0.000000,0.050878,0.076317,0.050878,0.012719,0.050878,0.127194,0.025439,0.025439,0.012719,0.101755,0.101755,0.012719,0.000000,0.050878,0.063597,0.000166,-0.009794,-0.000862,0.004474,0.000046,-0.003243,0.000040,0.001225,-0.001244,-0.001370,0.001188,0.002674,-0.007416,-0.001798,-0.005282,0.001351,-0.003825,-0.004044,-0.000095,-0.002041,-0.003197,-0.005982,0.002502,0.006382,-0.003681,-0.007921,-0.002092,0.007564,0.003745,0.006408,0.000378,-0.002404,0.001543,0.003513,-0.005335,-0.011009,-0.000726,0.011159,0.000354,-0.001148,0.002348,0.004147,-0.000913,-0.003521,0.004186,0.006533,-0.003415,-0.006932,0.004855,0.001252,-0.003909,-0.007128,0.002369,0.008684,0.002422,-0.004221,0.009982,0.007555,-0.005211,-0.006845
seq7196,0.026604,0.053209,0.066511,0.039907,0.039907,0.106418,0.093115,0.053209,0.039907,0.093115,0.119720,0.026604,0.013302,0.013302,0.066511,0.093115,0.026604,0.000000,0.053209,0.039907,0.001522,0.002587,-0.004893,-0.008672,0.003972,0.010403,0.007109,-0.001202,-0.000612,-0.000057,-0.002540,-0.005513,-0.003712,-0.001337,0.008280,0.003130,0.000730,-0.007136,0.004988,0.002727,-0.001024,0.004319,0.001442,0.005268,-0.005192,-0.003620,-0.001276,-0.003683,0.004511,0.013370,-0.000850,-0.007566,-0.003838,-0.011532,-0.000574,0.002287,-0.006844,-0.010207,-0.010616,-0.009472,-0.005165,-0.005987,-0.006632,-0.012055,-0.003679,-0.004089,0.004114,-0.004861,0.006616,0.003570,0.002324,0.007855,0.002391,0.005268,-0.008346,-0.003724,-0.005482,-0.010237,0.001118,0.008149
seq7197,0.131339,0.047759,0.011940,0.023880,0.023880,0.011940,0.047759,0.083579,0.000000,0.011940,0.143278,0.023880,0.023880,0.071639,0.035820,0.107459,0.047759,0.011940,0.035820,0.059699,-0.001953,0.005018,0.002422,0.002248,-0.002545,-0.002191,0.003819,0.010522,-0.004395,-0.002553,0.002720,0.004535,-0.004342,-0.005536,0.006529,0.009215,-0.002596,0.000842,0.002077,0.004047,-0.001322,-0.001734,0.002806,0.007269,0.002499,0.000948,-0.002568,-0.003867,-0.003535,-0.003736,-0.002762,0.000055,-0.006449,-0.001508,-0.002255,-0.005422,0.003722,-0.000082,-0.005986,-0.005829,0.006570,0.013176,-0.007297,0.002428,0.003568,0.002882,-0.005014,-0.002845,0.009786,0.014145,0.000410,0.004541,0.002739,0.004986,-0.008496,-0.007091,0.008567,0.014341,-0.007451,-0.003263
seq7198,0.078613,0.065511,0.013102,0.091715,0.000000,0.026204,0.052409,0.091715,0.052409,0.065511,0.078613,0.091715,0.065511,0.052409,0.013102,0.026204,0.078613,0.026204,0.026204,0.052409,-0.005737,-0.009649,0.001844,-0.001618,0.007114,0.009157,-0.011505,-0.010619,-0.000626,-0.005751,0.005725,0.003012,0.003606,0.006582,-0.002283,-0.018097,0.000303,-0.001356,-0.000297,0.002681,0.001386,-0.005355,-0.006891,-0.006050,0.006213,0.010585,-0.004145,0.001040,-0.003170,-0.005173,0.020651,0.015710,-0.006532,0.000806,0.001360,-0.008652,0.004439,0.000701,-0.005001,0.003791,-0.000927,-0.011092,0.005120,0.003645,-0.004612,0.010397,-0.007263,-0.008318,-0.000178,-0.006102,-0.004740,0.003629,0.006400,0.001444,-0.006349,-0.010630,-0.004662,-0.001396,0.001352,-0.002088
seq7199,0.036304,0.036304,0.012101,0.048405,0.000000,0.096810,0.060506,0.121013,0.024203,0.036304,0.060506,0.084709,0.036304,0.036304,0.024203,0.060506,0.060506,0.024203,0.024203,0.084709,-0.003237,-0.003488,-0.001510,0.000327,0.000229,-0.005375,-0.001266,-0.000102,-0.002325,-0.002561,0.003081,0.001997,-0.004818,-0.001177,0.006463,0.006423,-0.000217,0.004334,-0.007500,-0.011765,0.006322,0.004121,-0.006596,-0.008276,0.010039,0.005026,0.012348,0.006002,-0.004563,0.000522,0.002861,0.002257,0.000779,0.002441,-0.008401,0.000067,0.005820,0.005717,0.007009,0.004466,-0.005350,-0.001960,0.000580,-0.000954,-0.006448,-0.011105,-0.002427,-0.005537,0.007175,0.004698,-0.001336,-0.004646,0.010779,0.003875,0.005029,0.009361,0.002251,-0.002353,0.000198,0.004594
seq7200,0.046225,0.057781,0.069337,0.069337,0.000000,0.046225,0.115562,0.023112,0.000000,0.046225,0.092450,0.034669,0.023112,0.046225,0.034669,0.046225,0.080894,0.034669,0.000000,0.057781,-0.006548,-0.006202,0.001605,-0.003181,0.001064,-0.000123,-0.002478,0.000750,-0.001163,-0.005605,-0.007722,-0.011525,0.019551,0.019587,-0.004345,-0.009364,0.002202,-0.005892,0.001356,-0.002009,0.018571,0.021621,-0.003144,-0.003532,-0.009168,-0.005775,0.026233,0.021126,-0.007435,-0.003729,0.000162,-0.003451,0.002544,-0.007243,0.000500,0.004256,0.003105,-0.006527,-0.013113,-0.014308,0.015290,0.013637,0.009257,0.006216,-0.000076,-0.003059,0.002951,0.002390,0.015460,0.018111,0.003134,0.001004,-0.014983,-0.014732,0.015454,0.004470,0.002120,0.008196,0.000113,-0.010106
seq7201,0.046206,0.046206,0.046206,0.069309,0.023103,0.057757,0.127066,0.046206,0.000000,0.092412,0.046206,0.057757,0.034654,0.057757,0.023103,0.046206,0.046206,0.000000,0.034654,0.023103,-0.001940,-0.006932,0.004462,0.001698,-0.004537,-0.001775,0.004544,0.000325,-0.004443,-0.002068,-0.001146,-0.008766,0.009928,0.012453,0.005508,-0.001209,0.003920,0.003033,-0.002548,-0.002052,-0.000884,-0.004779,0.003257,0.000775,0.004574,0.003398,0.001613,-0.004135,0.001478,-0.001387,0.007852,0.007737,0.006024,0.003155,-0.003944,-0.010573,0.012218,-0.004104,0.005676,0.004246,0.006888,-0.004658,-0.011032,-0.010692,0.017851,0.010991,-0.002904,0.002309,0.008162,-0.002793,-0.000776,-0.005158,0.009224,0.002829,0.005720,0.005429,0.000008,0.001947,0.002676,-0.000788
seq7202,0.116404,0.012934,0.051735,0.090536,0.000000,0.051735,0.012934,0.090536,0.025868,0.090536,0.051735,0.051735,0.064669,0.025868,0.025868,0.064669,0.116404,0.012934,0.012934,0.064669,-0.003031,-0.002177,0.000510,0.005421,-0.002496,0.000907,-0.004916,-0.006018,0.001938,0.004857,-0.002475,-0.007121,0.000911,0.000021,0.001782,0.003463,-0.002350,-0.004419,-0.008794,-0.006579,0.003682,-0.000993,-0.000534,-0.002468,0.002250,-0.000494,-0.001821,-0.002607,0.001475,-0.000613,0.006645,0.007536,0.000239,0.001765,0.005821,0.007901,-0.002897,-0.003318,-0.001104,0.002656,-0.007910,-0.002738,-0.006061,-0.004354,0.003505,0.007212,0.001103,0.000859,-0.007928,-0.002466,0.000735,0.002342,-0.008842,-0.004321,-0.000180,0.002038,-0.001207,-0.003734,0.000991,0.003701
seq7203,0.050694,0.025347,0.101388,0.025347,0.000000,0.000000,0.076041,0.101388,0.012674,0.114062,0.038021,0.101388,0.038021,0.101388,0.000000,0.101388,0.025347,0.000000,0.025347,0.076041,-0.005539,-0.005615,0.007076,0.012438,-0.009162,-0.004568,-0.000442,0.007708,0.006099,0.000911,-0.004869,0.001019,-0.002965,-0.008499,0.005649,-0.000519,-0.004774,0.001905,0.001374,-0.001499,-0.001113,-0.000066,-0.003241,-0.006381,0.007832,0.007312,-0.000543,0.005322,0.005044,0.000284,-0.002088,0.001508,-0.006086,-0.007158,-0.000368,0.001826,0.007829,0.005919,-0.008994,-0.000266,-0.000856,-0.000819,-0.010639,-0.006636,-0.000105,0.003592,0.001195,0.003612,-0.009867,-0.001228,0.003169,0.001227,-0.001368,0.001256,-0.001091,-0.002003,0.011590,0.005238,-0.007590,-0.004861
seq7204,0.100950,0.078517,0.022433,0.044867,0.000000,0.033650,0.033650,0.033650,0.022433,0.044867,0.078517,0.033650,0.022433,0.033650,0.067300,0.056083,0.100950,0.011217,0.022433,0.056083,0.003165,0.000752,-0.000395,0.003532,-0.001751,0.001289,0.006863,0.004926,0.009564,0.002428,0.006634,0.007422,0.003436,0.006907,-0.003480,-0.008391,-0.003222,-0.005240,-0.000241,-0.001953,0.013336,0.012155,-0.001107,0.002982,0.000942,0.011031,-0.010475,-0.006321,0.000338,-0.007184,0.004372,0.006211,0.001888,0.003847,-0.005206,-0.000060,0.001828,0.006339,-0.003664,-0.011326,-0.000365,-0.005247,0.002078,0.000735,0.007041,0.005745,-0.001021,-0.002769,-0.008284,-0.001578,0.006875,0.008274,-0.001732,-0.002908,0.007555,0.010569,0.001604,0.004704,0.008531,0.010687
seq7205,0.107104,0.080328,0.040164,0.066940,0.000000,0.026776,0.066940,0.120492,0.013388,0.026776,0.107104,0.053552,0.053552,0.026776,0.066940,0.013388,0.066940,0.053552,0.040164,0.040164,-0.005992,0.007723,-0.000360,0.004147,0.004900,0.002207,-0.001100,-0.008351,-0.006396,-0.007180,-0.001400,-0.001854,0.000389,-0.003605,0.001992,-0.000066,0.000401,-0.001909,-0.001780,-0.006770,-0.006015,-0.005818,-0.004560,-0.003312,-0.006341,-0.004615,0.007308,0.000212,-0.002233,0.001609,0.005574,0.001711,0.006234,-0.000969,0.002064,-0.004525,0.005196,0.001944,0.008574,-0.002877,-0.005265,-0.011940,-0.005168,-0.012039,0.004790,0.004608,-0.001477,-0.002968,-0.005054,0.002252,0.006456,0.003740,0.007655,0.009294,-0.011804,-0.009922,-0.001707,-0.004704,-0.004872,-0.007078
seq7206,0.059907,0.023963,0.023963,0.023963,0.000000,0.023963,0.083870,0.071889,0.000000,0.035944,0.059907,0.095852,0.023963,0.047926,0.083870,0.107833,0.095852,0.011981,0.000000,0.083870,0.002259,-0.004319,-0.008306,-0.008938,0.001918,0.000362,0.004060,0.003953,-0.002173,-0.007169,0.001351,0.000436,0.010773,0.006835,0.003044,0.002773,0.002307,-0.008339,0.007936,0.005039,0.003347,0.001960,0.002520,0.004421,-0.002543,-0.006112,0.001624,0.000105,-0.000122,-0.006308,0.001619,0.001740,0.006022,-0.001090,0.007304,0.005979,-0.000531,-0.001474,-0.007994,-0.008656,0.004663,0.000758,0.012603,0.006232,0.001523,-0.004345,-0.005276,0.001918,-0.005671,-0.004852,-0.002568,-0.007875,0.005762,0.003686,0.006948,0.003920,0.009339,0.003929,0.001061,-0.005883
seq7207,0.071120,0.059267,0.000000,0.106680,0.000000,0.023707,0.047413,0.011853,0.000000,0.082973,0.106680,0.106680,0.035560,0.023707,0.023707,0.094827,0.047413,0.011853,0.035560,0.059267,-0.004072,-0.004137,0.001972,-0.006752,-0.001954,-0.012386,0.004175,0.000137,0.006235,0.003219,-0.016174,-0.006464,0.008370,-0.000508,0.003953,0.000166,0.010316,0.005684,-0.001351,-0.010513,0.013419,0.006599,0.015712,0.005404,0.005587,0.007895,-0.003833,-0.011179,-0.002107,-0.004499,-0.002221,-0.006391,-0.003537,0.003200,-0.005333,-0.004867,0.004564,-0.009082,0.000200,0.005917,0.005951,0.001589,0.014902,0.010497,0.006251,-0.001314,0.002940,-0.001509,-0.001546,0.001111,0.014532,0.006282,-0.010355,-0.012547,-0.006644,-0.007633,0.000216,0.007837,0.011745,0.014066
seq7208,0.114101,0.076067,0.012678,0.063389,0.025356,0.012678,0.050712,0.114101,0.012678,0.076067,0.101423,0.012678,0.038034,0.012678,0.063389,0.038034,0.063389,0.000000,0.025356,0.101423,-0.002702,0.000574,-0.010412,-0.012483,-0.003960,-0.008179,-0.002053,-0.004611,0.002850,0.006639,0.002943,0.008508,0.000634,0.000220,-0.003830,-0.003388,-0.001520,0.006743,-0.001551,-0.002678,0.006338,0.004075,0.000478,-0.000225,-0.000392,0.000181,0.006134,0.008763,-0.005651,-0.003617,-0.007998,-0.011321,0.004409,0.006594,-0.004618,-0.000137,-0.001300,0.003862,0.005363,0.009063,-0.000386,-0.000004,0.000061,-0.003324,-0.001720,0.001065,0.005976,0.013609,-0.005306,-0.001439,0.002050,-0.003409,0.005250,0.007003,0.006950,0.006354,-0.017364,-0.007440,-0.005400,-0.008506
seq7209,0.068937,0.000000,0.045958,0.045958,0.011489,0.034468,0.045958,0.034468,0.022979,0.103405,0.103405,0.057447,0.034468,0.057447,0.091916,0.080426,0.022979,0.000000,0.022979,0.034468,-0.002821,0.000228,-0.004810,0.003419,0.006874,0.008778,-0.006230,-0.003358,0.000043,0.002671,-0.000808,-0.002672,-0.003575,0.000413,-0.001285,0.002326,0.001070,0.001267,0.001399,0.008172,-0.003386,-0.005650,0.001286,0.004644,0.003829,0.004678,-0.003791,-0.000660,-0.008119,-0.000305,-0.005458,-0.007983,0.006452,0.008248,0.000797,0.002590,-0.001720,-0.002363,0.011197,0.010294,-0.007960,-0.004227,0.003527,0.005722,0.004444,0.001470,-0.012151,-0.007628,0.001068,0.001796,0.003412,0.003135,0.001622,0.010078,0.003784,0.004773,0.006057,0.011352,0.008081,0.016808
seq7210,0.079903,0.011415,0.011415,0.125562,0.000000,0.011415,0.045659,0.057074,0.022830,0.034244,0.079903,0.136977,0.045659,0.091318,0.011415,0.079903,0.022830,0.000000,0.000000,0.045659,0.014058,0.005967,-0.000064,-0.008498,0.008532,0.003532,-0.009855,-0.010661,-0.007652,-0.010483,0.000685,-0.001217,0.001490,0.000050,0.006980,-0.000310,0.010964,0.004170,0.001195,-0.000837,-0.001195,-0.005392,-0.002152,-0.008033,0.002771,-0.001269,0.012361,0.008269,0.018116,0.009529,0.014000,0.008844,0.015632,0.005040,0.008593,-0.000070,0.001965,-0.005226,-0.002187,-0.008432,-0.005392,-0.008339,-0.001135,-0.008597,0.010136,0.007050,0.016636,0.012520,-0.000305,-0.006574,0.000737,-0.004105,0.002653,-0.000606,0.003805,-0.005132,0.002406,-0.002294,-0.002435,-0.003416
seq7211,0.012766,0.012766,0.051064,0.063830,0.025532,0.000000,0.089362,0.102128,0.012766,0.076596,0.114894,0.063830,0.076596,0.025532,0.038298,0.051064,0.076596,0.012766,0.025532,0.089362,0.005908,0.009318,-0.003658,-0.003154,0.003807,0.000556,-0.000742,-0.000774,-0.010574,-0.005820,-0.012096,-0.007081,-0.007633,-0.003894,-0.004410,-0.001128,-0.001605,0.001994,0.003741,0.006078,0.005733,0.006529,-0.004061,-0.001684,0.005825,0.003910,0.009817,0.013367,-0.006319,-0.006055,-0.008132,-0.012658,0.000376,-0.001985,-0.000373,0.001197,0.002292,0.000509,0.001057,0.003574,0.012677,0.009734,0.000473,0.000086,-0.005127,-0.000429,0.002995,0.001415,0.003500,0.003305,-0.012148,-0.008633,-0.007809,0.000294,-0.000806,0.002965,0.001734,-0.001419,-0.004520,-0.001314
seq7212,0.078932,0.039466,0.052621,0.039466,0.000000,0.039466,0.092087,0.039466,0.026311,0.052621,0.118398,0.039466,0.039466,0.000000,0.039466,0.092087,0.092087,0.039466,0.052621,0.078932,-0.003106,-0.000118,-0.002400,-0.001894,-0.005269,-0.011845,-0.001343,-0.004620,-0.000379,0.002758,-0.007198,-0.004535,-0.010702,-0.008234,0.002063,0.001133,0.009107,0.004109,0.005373,0.001578,-0.002964,0.000003,0.008328,0.009671,-0.000355,0.005381,-0.002534,-0.002816,-0.008493,-0.005464,-0.006921,-0.007549,0.002703,-0.001135,-0.005281,0.001480,-0.008984,-0.005085,0.003071,-0.001546,0.020228,0.016591,0.000340,-0.004268,-0.003376,0.003841,-0.008953,-0.002429,0.002375,0.003419,0.007218,0.002518,-0.008419,-0.010497,-0.015478,-0.019073,0.002319,0.005653,0.009150,0.010428
seq7213,0.152142,0.063393,0.012679,0.101428,0.012679,0.012679,0.050714,0.050714,0.025357,0.012679,0.190178,0.050714,0.025357,0.025357,0.025357,0.050714,0.076071,0.000000,0.025357,0.050714,-0.005930,-0.009250,-0.003761,0.002005,-0.000211,-0.002398,-0.014105,-0.013040,0.008648,0.006560,-0.003357,-0.012111,0.004949,0.009674,0.004349,0.001858,-0.001422,0.004328,0.006659,0.000845,0.004965,-0.003251,-0.001256,0.001749,0.005184,-0.001518,-0.007912,-0.005600,-0.008588,-0.004349,0.009242,-0.001325,0.001380,0.001220,-0.001915,-0.000830,0.002526,-0.005850,0.008303,0.008258,0.006750,-0.003055,0.005854,0.005865,-0.004661,-0.003887,-0.004048,-0.006013,-0.011700,-0.005589,0.004163,-0.000791,0.016610,0.014362,-0.010154,-0.013039,0.008220,0.009967,-0.002970,-0.004887
seq7214,0.119582,0.053147,0.066434,0.039861,0.053147,0.066434,0.039861,0.106295,0.013287,0.053147,0.079721,0.066434,0.026574,0.039861,0.013287,0.013287,0.106295,0.000000,0.026574,0.079721,0.001915,-0.005109,0.005096,-0.000609,-0.001649,-0.005314,0.002072,0.006139,0.002639,-0.004907,-0.003361,-0.007066,0.003996,0.001143,0.001975,0.008513,0.004369,0.004644,-0.003970,-0.006411,-0.003066,0.000393,-0.007741,-0.005114,-0.000372,-0.010097,0.002041,0.002361,-0.000597,0.005568,-0.003883,-0.011311,-0.002416,0.002578,-0.002182,-0.003491,0.002433,0.005657,-0.010105,-0.009508,-0.001053,-0.009769,-0.010572,-0.002033,-0.004537,-0.003011,-0.000413,-0.001890,-0.000081,-0.000573,0.007307,0.014620,0.002700,-0.002074,0.001838,-0.005607,-0.003976,-0.011609,0.003809,0.008723
seq7215,0.017944,0.053831,0.029906,0.011963,0.005981,0.029906,0.071775,0.011963,0.005981,0.017944,0.017944,0.077756,0.017944,0.000000,0.035888,0.017944,0.005981,0.011963,0.011963,0.023925,0.006384,0.005481,0.004007,0.004966,0.010089,0.011738,0.012015,0.009050,0.010028,0.012374,0.009035,0.008583,0.009310,0.008860,0.005045,0.005736,0.012409,0.007222,0.008557,0.008039,0.007175,0.006251,0.007019,0.004495,0.015504,0.013375,0.008029,0.003390,0.007361,0.009755,0.006063,0.007255,0.010499,0.005863,0.016963,0.012184,0.006594,0.005109,0.009459,0.008663,0.006795,0.009020,0.013855,0.010625,0.010833,0.012046,0.010749,0.011006,0.006250,0.005133,0.007542,0.006609,0.012756,0.009655,0.008081,0.009326,0.012588,0.007738,0.005912,0.005045
seq7216,0.010181,0.040725,0.030543,0.061087,0.000000,0.071268,0.091630,0.050906,0.020362,0.020362,0.040725,0.081449,0.010181,0.030543,0.030543,0.030543,0.071268,0.010181,0.010181,0.101811,-0.000800,-0.007446,-0.004233,-0.009238,0.007456,0.005655,0.006946,0.002874,0.005948,0.005825,0.000163,-0.003684,0.002735,0.000937,0.011600,0.011464,0.003989,0.000823,0.000517,-0.003255,0.003029,-0.002003,0.005468,0.001809,0.008668,-0.000146,0.002712,0.000709,0.012062,0.000834,0.006917,0.007570,0.007393,-0.002627,-0.000659,-0.002068,0.009338,0.006046,0.012448,0.010500,-0.004280,-0.003395,0.002040,-0.002301,0.002707,0.000334,0.009104,0.003514,0.018053,0.014651,-0.005877,-0.011650,0.000777,0.000367,0.020521,0.015335,0.005369,0.000025,-0.000474,-0.005586
seq7217,0.116271,0.103352,0.038757,0.051676,0.000000,0.025838,0.025838,0.090433,0.051676,0.051676,0.077514,0.012919,0.038757,0.038757,0.116271,0.051676,0.051676,0.012919,0.012919,0.064595,-0.006039,-0.004156,-0.004696,-0.015697,0.009361,0.016569,-0.002079,0.005564,-0.002146,-0.007314,0.012028,0.012947,-0.000257,0.009413,-0.004485,-0.006360,0.006681,0.003708,0.001355,0.004623,-0.002095,0.006203,0.001501,-0.005107,-0.006813,-0.003882,0.005057,0.013906,0.004974,-0.002729,-0.007788,-0.015861,0.002107,0.001166,-0.001259,0.000576,-0.005016,-0.003936,0.000894,0.007087,0.003759,0.003398,-0.009623,-0.015165,-0.002734,-0.005455,0.004317,-0.000381,-0.004133,0.002668,-0.004600,0.002655,-0.001236,-0.008566,-0.000845,-0.003915,-0.001682,-0.005066,-0.001197,-0.003720
seq7218,0.075581,0.037790,0.025194,0.062984,0.000000,0.012597,0.113371,0.075581,0.000000,0.075581,0.125968,0.075581,0.050387,0.037790,0.025194,0.037790,0.062984,0.000000,0.025194,0.088177,-0.003498,-0.005776,0.008883,0.006319,-0.003272,0.000470,0.002679,0.002652,0.001305,0.003922,-0.011669,-0.014044,0.010424,0.011408,0.002714,-0.006487,0.004880,0.004215,-0.006304,-0.001989,-0.006103,-0.004665,0.000656,0.001795,-0.007101,-0.009547,0.004729,0.004212,-0.002408,-0.008836,0.003599,0.004319,0.002589,0.000484,0.002128,0.006111,-0.004704,-0.001529,-0.009028,-0.017106,0.002278,0.004914,-0.003014,-0.005223,-0.002574,0.004014,-0.014431,-0.012182,0.011594,0.012863,-0.001786,-0.004781,-0.000320,-0.010168,0.005080,0.014717,0.004451,-0.003684,0.009061,0.015025
seq7219,0.061200,0.017486,0.017486,0.069943,0.000000,0.034971,0.043714,0.061200,0.000000,0.017486,0.034971,0.122399,0.043714,0.008743,0.034971,0.052457,0.034971,0.000000,0.017486,0.026228,0.003867,-0.003430,0.013720,0.007744,0.007543,-0.000068,0.009238,0.002529,0.012820,0.006489,0.005137,-0.001715,0.012168,0.003728,0.009186,0.006347,0.012310,0.004588,0.002674,-0.005999,0.008087,0.002588,0.005629,-0.003270,0.011929,0.007695,0.001653,-0.001681,0.009347,0.001209,0.010574,0.003701,0.009703,0.009002,0.008205,0.001542,0.008857,0.001512,0.006891,0.001088,0.007375,0.003478,0.013693,0.004777,0.004601,-0.000772,0.007155,0.001534,0.010311,0.003504,0.008574,0.002556,-0.000782,-0.007254,0.005842,0.002108,0.008612,-0.001157,0.012980,0.000304
seq7220,0.038871,0.025914,0.090700,0.090700,0.000000,0.051828,0.077743,0.025914,0.012957,0.077743,0.090700,0.051828,0.038871,0.025914,0.064786,0.038871,0.090700,0.051828,0.025914,0.064786,0.001237,-0.004525,-0.009557,-0.008695,0.007595,-0.000352,-0.008565,-0.004238,-0.006551,-0.005475,0.004299,0.014614,-0.007668,-0.006418,-0.000986,-0.002050,0.006355,0.005983,-0.002901,-0.001041,0.001666,-0.004125,0.001774,0.002310,-0.007678,-0.013457,-0.001437,0.002319,0.001277,0.001192,-0.001669,-0.005924,0.008071,0.003339,0.004994,0.006865,-0.005431,-0.008700,0.003260,-0.011234,-0.002863,-0.001548,0.005593,0.005445,0.008750,0.011957,0.001494,0.008069,0.004018,-0.004742,-0.015675,-0.013385,0.000999,0.006070,0.009339,0.006583,-0.006745,0.000449,-0.002457,-0.006394
seq7221,0.077258,0.025753,0.090134,0.012876,0.038629,0.051505,0.064381,0.051505,0.012876,0.064381,0.128763,0.051505,0.025753,0.038629,0.012876,0.141639,0.025753,0.012876,0.064381,0.038629,-0.005016,-0.002381,0.005927,0.008676,-0.005168,-0.010681,-0.003360,-0.000703,0.002194,-0.001504,0.007619,0.008293,-0.001091,-0.000517,0.002754,0.001873,-0.010796,-0.010160,0.000299,-0.001497,-0.011319,-0.010259,-0.001674,0.003062,-0.005282,-0.004495,0.002790,-0.000019,-0.000933,-0.005846,-0.000820,0.011641,-0.005187,-0.001521,-0.002074,0.005258,-0.000968,0.001258,0.006751,0.003906,-0.002586,-0.004320,0.002672,0.006762,0.002313,0.004917,-0.000520,0.002038,0.000164,-0.004138,0.003864,0.001897,-0.011170,-0.014825,0.006500,0.006400,-0.004019,-0.012585,0.011735,0.005775
seq7222,0.053462,0.066828,0.040097,0.026731,0.013366,0.053462,0.093559,0.053462,0.013366,0.040097,0.120290,0.040097,0.040097,0.053462,0.026731,0.066828,0.080193,0.026731,0.053462,0.106925,-0.001728,-0.008570,-0.004009,0.001152,-0.006903,-0.009317,0.005951,0.012649,-0.010390,-0.007410,-0.010093,-0.008214,-0.004527,-0.001169,-0.001788,-0.003083,0.000237,0.007823,0.010228,0.002755,-0.001040,0.000101,0.005252,0.002863,-0.001300,-0.001066,0.003216,-0.002140,-0.004425,-0.004329,-0.009688,-0.007118,0.002874,0.000794,-0.010090,-0.010181,-0.001314,-0.007132,0.008257,0.012085,0.010320,0.003142,-0.006905,-0.000842,-0.004851,-0.009151,0.016383,0.022110,0.006514,-0.002577,-0.008217,-0.005579,-0.000500,-0.001854,-0.011692,-0.000292,0.001054,0.007714,-0.014578,-0.008661
seq7223,0.097527,0.012191,0.024382,0.036572,0.000000,0.024382,0.036572,0.109717,0.012191,0.134099,0.060954,0.048763,0.036572,0.048763,0.012191,0.121908,0.024382,0.036572,0.036572,0.060954,0.012284,0.016628,0.004852,0.013877,0.002923,0.013897,-0.001331,0.009314,-0.000737,0.012741,0.003550,0.011357,0.012424,0.014284,0.006853,0.004815,0.007351,0.007996,0.002773,0.010189,-0.008444,-0.000721,-0.010207,-0.003528,-0.008601,-0.005643,-0.009008,-0.001531,-0.001798,0.003092,0.000493,-0.003149,-0.002788,0.000300,-0.005842,-0.005081,-0.009428,-0.006444,-0.008010,0.000568,-0.013160,-0.012504,-0.007027,-0.008772,-0.008885,-0.007210,-0.005624,-0.007180,0.004740,0.000049,0.001310,0.000636,0.003444,0.001353,-0.003621,-0.007700,-0.000690,0.004261,0.004847,0.006199
seq7224,0.072393,0.072393,0.024131,0.036197,0.000000,0.048262,0.096524,0.072393,0.024131,0.048262,0.048262,0.024131,0.048262,0.036197,0.096524,0.072393,0.036197,0.012066,0.036197,0.060328,-0.004085,-0.006919,-0.002103,-0.010708,0.002109,-0.001591,0.002136,0.005297,0.000069,-0.000425,-0.005378,-0.004993,-0.002243,-0.005492,0.001217,0.000386,0.015314,0.008534,-0.004576,0.003772,0.004431,-0.000084,-0.006422,-0.008246,-0.003413,-0.000278,0.005381,0.005434,-0.007835,-0.006130,0.004079,0.000427,0.001725,-0.005011,0.011359,0.004124,0.003497,0.001608,0.005391,-0.001291,-0.003859,-0.005128,0.004575,0.002145,0.001281,0.002010,-0.007651,-0.006579,0.012701,0.015728,-0.006846,-0.009051,0.010166,0.002712,-0.003273,0.001724,0.008492,0.012144,0.006138,-0.001740
