Feature,[G7.1.1.1],[G7.1.1.2],[G7.1.1.3],[G7.1.1.4],[G7.1.1.5],[G7.1.1.6],[G7.1.1.7],[G7.1.1.8],[G7.1.1.9],[G7.1.1.10],[G7.1.1.11],[G7.1.1.12],[G7.1.1.13],[G7.1.1.14],[G7.1.1.15],[G7.1.1.16],[G7.1.1.17],[G7.1.1.18],[G7.1.1.19],[G7.1.1.20],[G7.1.1.21],[G7.1.1.22],[G7.1.1.23],[G7.1.1.24],[G7.1.1.25],[G7.1.1.26],[G7.1.1.27],[G7.1.1.28],[G7.1.1.29],[G7.1.1.30],[G7.1.1.31],[G7.1.1.32],[G7.1.1.33],[G7.1.1.34],[G7.1.1.35],[G7.1.1.36],[G7.1.1.37],[G7.1.1.38],[G7.1.1.39],[G7.1.1.40],[G7.1.1.41],[G7.1.1.42],[G7.1.1.43],[G7.1.1.44],[G7.1.1.45],[G7.1.1.46],[G7.1.1.47],[G7.1.1.48],[G7.1.1.49],[G7.1.1.50],[G7.1.1.51],[G7.1.1.52],[G7.1.1.53],[G7.1.1.54],[G7.1.1.55],[G7.1.1.56],[G7.1.1.57],[G7.1.1.58],[G7.1.1.59],[G7.1.1.60],[G7.1.1.61],[G7.1.1.62],[G7.1.1.63],[G7.1.1.64],[G7.1.1.65],[G7.1.1.66],[G7.1.1.67],[G7.1.1.68],[G7.1.1.69],[G7.1.1.70],[G7.1.1.71],[G7.1.1.72],[G7.1.1.73],[G7.1.1.74],[G7.1.1.75],[G7.1.1.76],[G7.1.1.77],[G7.1.1.78],[G7.1.1.79],[G7.1.1.80]
seq290,0.000000,0.022424,0.100909,0.044849,0.022424,0.022424,0.067273,0.056061,0.056061,0.011212,0.078485,0.011212,0.022424,0.022424,0.044849,0.257879,0.033636,0.000000,0.011212,0.011212,-0.000768,0.000737,0.000519,-0.000808,0.001821,0.002518,0.002850,0.003117,0.004959,0.002850,-0.001710,-0.005741,0.002926,0.001582,0.010002,0.003274,-0.003315,-0.005788,0.000369,-0.001679,0.002222,-0.001331,0.002435,-0.001180,0.009737,0.007052,-0.000864,0.000452,0.001445,0.001520,0.005055,-0.000787,0.002280,0.005285,0.002069,0.002047,0.002357,-0.001858,0.002875,-0.002552,0.008584,0.003855,-0.002785,0.003885,-0.000317,-0.003910,0.004694,0.004714,0.003565,0.002618,0.004915,0.003665,-0.001405,0.000534,0.002364,0.001974,0.005085,0.006795,-0.002765,0.000987
seq291,0.007591,0.098677,0.015181,0.030362,0.007591,0.022772,0.022772,0.204945,0.015181,0.007591,0.007591,0.015181,0.007591,0.000000,0.068315,0.060724,0.007591,0.000000,0.000000,0.007591,0.009928,0.004306,0.008025,0.010913,0.006009,-0.003728,0.012009,0.017349,0.004263,-0.000035,0.008742,0.007717,0.007681,0.001807,0.009096,0.007237,0.006000,0.001324,0.007535,0.004244,0.004646,0.000277,0.007091,0.004161,0.006940,-0.001389,0.009331,0.003666,0.009930,0.002784,0.010314,0.004101,0.005406,-0.001716,0.007859,0.002921,0.008486,0.002988,0.008678,0.003802,0.006873,0.001838,0.010005,0.009879,0.008177,0.003030,0.010566,0.007911,0.008793,0.002587,0.010108,0.008247,0.007567,0.004628,0.010944,0.006633,0.009640,0.012356,0.013945,0.008329
seq292,0.101050,0.063156,0.037894,0.063156,0.000000,0.012631,0.050525,0.075788,0.037894,0.037894,0.101050,0.063156,0.063156,0.037894,0.037894,0.075788,0.025263,0.000000,0.063156,0.063156,0.001201,0.002026,-0.011524,-0.014076,0.002362,-0.006852,0.005835,0.014736,-0.010037,-0.013051,-0.001938,-0.008275,0.007549,0.005624,0.011083,0.010640,-0.007883,-0.012421,-0.002394,-0.008584,-0.000858,-0.001866,-0.002912,-0.001648,-0.004465,-0.005090,0.012179,0.013060,0.000578,0.012398,-0.001739,-0.005103,-0.001603,-0.007796,-0.006571,0.004679,-0.006934,-0.004730,-0.001440,-0.004946,-0.000109,0.002435,0.016037,0.024382,0.004729,0.004332,-0.004975,-0.011473,0.002842,-0.005656,0.000439,0.006389,-0.004658,-0.008948,-0.003515,-0.011777,0.013895,0.007578,0.003534,0.004802
seq293,0.052896,0.068010,0.022670,0.068010,0.000000,0.037783,0.052896,0.007557,0.037783,0.030226,0.030226,0.045340,0.015113,0.015113,0.015113,0.060453,0.015113,0.000000,0.015113,0.015113,0.013152,0.008369,0.005974,0.005968,0.007327,0.004461,0.004394,0.001492,0.000967,-0.000993,0.002041,0.000863,0.007873,0.004347,0.009772,0.006232,0.014507,0.008677,0.009518,0.006295,0.012556,0.008058,0.012023,0.011045,0.004311,0.007498,-0.000567,-0.003897,0.007403,0.005058,0.002897,0.001927,0.006397,-0.000109,0.007352,0.004200,0.010015,0.011238,0.015677,0.008431,0.012073,0.011769,0.008701,0.007621,0.007112,0.005176,0.016110,0.009671,0.009407,0.006597,0.000048,-0.008885,0.008602,0.000377,0.014385,0.008104,0.008085,0.001093,0.007198,0.009480
seq294,0.062341,0.074809,0.012468,0.037405,0.000000,0.049873,0.087277,0.000000,0.062341,0.049873,0.087277,0.024936,0.024936,0.012468,0.099746,0.137150,0.062341,0.037405,0.024936,0.049873,0.002384,-0.008802,0.004158,-0.000808,-0.000850,0.002387,-0.014332,-0.011071,-0.005208,-0.005183,-0.004783,-0.001559,0.002778,0.000741,0.004327,0.002937,0.004465,0.000660,0.003199,-0.000308,0.006008,0.004720,-0.002804,-0.004596,0.000817,0.004146,-0.011802,-0.002031,-0.009570,-0.005611,0.003367,0.009103,0.000771,-0.003532,0.013104,0.007805,0.014453,0.006046,0.002308,-0.000621,-0.000628,-0.004163,-0.006691,-0.002179,-0.003692,-0.003484,-0.000967,-0.002545,0.006062,0.003034,0.004954,0.006811,0.000657,-0.003999,-0.006907,-0.005912,0.011245,0.020944,-0.007995,-0.009215
seq295,0.052797,0.065996,0.052797,0.079195,0.026398,0.026398,0.092394,0.092394,0.013199,0.052797,0.079195,0.013199,0.026398,0.013199,0.079195,0.052797,0.052797,0.013199,0.052797,0.118793,0.004728,-0.005512,0.002684,0.000774,0.009300,0.014268,0.005801,-0.002917,-0.007594,-0.014043,0.001488,0.001884,0.003001,0.000642,0.005512,0.001054,-0.003892,-0.004316,0.005236,0.011122,0.009209,0.004389,0.000516,-0.005479,0.000859,0.004860,0.001797,-0.006347,0.000432,-0.001148,-0.006219,-0.012398,-0.006551,-0.009841,-0.010011,-0.008442,-0.003615,-0.005632,-0.002421,-0.004715,0.007310,0.009822,-0.005239,-0.004933,0.004995,0.000639,-0.008928,-0.005044,0.001683,-0.003177,-0.008507,-0.008431,0.004486,-0.003978,-0.000070,0.003529,-0.003536,-0.007964,-0.000701,0.003642
seq296,0.086399,0.000000,0.049371,0.086399,0.000000,0.049371,0.049371,0.037028,0.000000,0.049371,0.074056,0.061714,0.037028,0.074056,0.098742,0.111085,0.086399,0.000000,0.012343,0.024685,-0.002245,0.000077,0.000941,-0.002831,-0.001197,-0.004261,0.003699,0.001445,0.003000,0.006676,0.004009,-0.002635,0.000443,-0.004489,0.005506,0.004884,-0.006917,-0.003692,0.003329,0.000413,-0.006988,-0.005906,-0.001664,-0.001680,0.001948,0.002660,0.002789,-0.000710,-0.001511,-0.002318,0.000069,-0.003191,-0.001945,-0.006547,-0.004765,-0.003844,-0.002273,-0.005605,0.004792,0.001457,-0.000507,0.000725,-0.002654,-0.000670,-0.002328,-0.001558,0.003941,0.001828,0.001881,0.000933,0.008095,0.005557,0.010712,0.008357,-0.003991,-0.002941,0.006862,0.001662,0.002371,0.003378
seq297,0.051797,0.064747,0.103595,0.038848,0.025899,0.038848,0.025899,0.051797,0.025899,0.077696,0.090645,0.038848,0.064747,0.051797,0.103595,0.090645,0.012949,0.025899,0.025899,0.025899,-0.003339,-0.002845,-0.001829,-0.000622,-0.005803,-0.005011,0.001886,0.005967,0.003187,-0.001560,-0.000091,0.003197,0.004556,0.006057,-0.004380,-0.003935,0.001053,-0.003027,-0.001811,0.002628,-0.008008,-0.007152,-0.004482,-0.006958,-0.000083,-0.007773,0.005608,-0.000126,-0.013120,-0.015069,-0.001641,-0.000875,-0.003871,0.000776,0.002992,-0.000660,-0.010103,-0.013090,0.002089,0.003579,0.006664,0.003778,-0.001190,-0.007274,0.012624,0.012082,-0.008799,-0.003628,0.003849,-0.002516,0.001759,0.001674,0.006239,0.011924,0.010936,0.007019,-0.004939,-0.005264,-0.002676,0.005482
seq298,0.022979,0.091917,0.103406,0.034469,0.011490,0.022979,0.057448,0.034469,0.000000,0.068938,0.080427,0.103406,0.011490,0.068938,0.022979,0.080427,0.034469,0.000000,0.011490,0.057448,-0.003273,-0.004609,0.004858,0.009365,0.003958,-0.003988,0.003698,0.005305,0.006612,0.006260,-0.008071,-0.008497,0.006827,0.010411,0.007637,0.001048,0.002346,0.001881,-0.010306,-0.009432,0.003998,0.004367,0.008781,-0.000925,0.001368,-0.002840,-0.006253,-0.011819,0.009078,0.007587,0.002019,-0.003117,-0.002472,-0.005698,0.003466,0.009332,0.005039,0.004693,0.006322,0.012889,0.001584,-0.006356,0.000647,0.001397,0.012697,0.017421,0.007905,-0.003489,-0.000820,0.002850,-0.001367,-0.008780,0.008837,0.016889,0.000874,-0.010159,-0.009280,-0.007572,-0.000331,-0.009963
seq299,0.036904,0.012301,0.135315,0.024603,0.000000,0.000000,0.012301,0.393643,0.049205,0.012301,0.012301,0.000000,0.012301,0.000000,0.024603,0.172219,0.024603,0.036904,0.000000,0.024603,0.001015,-0.001090,0.002329,0.003352,-0.001397,-0.002529,-0.004816,-0.002325,0.000513,0.002444,-0.000143,-0.000780,0.004581,0.003924,0.000428,0.001574,-0.000719,0.001579,0.001945,-0.001298,-0.002195,-0.002440,0.000138,0.000793,-0.001254,-0.003753,-0.002147,0.002652,-0.002672,-0.002799,0.000439,0.000084,0.002309,-0.003870,-0.000278,-0.000660,0.001627,0.000886,-0.002524,0.001646,-0.002873,0.001028,-0.003440,-0.003105,0.002186,0.001585,0.000492,-0.002801,0.000935,0.004189,0.002105,0.003156,0.001059,0.004258,0.002144,0.004943,0.001833,-0.000836,0.003513,0.000953
seq300,0.024407,0.024407,0.109830,0.024407,0.000000,0.000000,0.012203,0.414912,0.036610,0.036610,0.000000,0.000000,0.012203,0.000000,0.024407,0.158643,0.048813,0.036610,0.000000,0.012203,0.000922,-0.003454,0.003536,0.007387,-0.001342,-0.001072,-0.004745,-0.002384,0.000648,0.000811,-0.003448,-0.002452,0.004342,0.004624,-0.000403,-0.001627,0.000341,0.003135,0.003560,0.000096,-0.002003,-0.003077,0.000405,0.001462,-0.001445,-0.004487,-0.002053,-0.001587,-0.002174,-0.003237,-0.001671,-0.001625,0.003340,-0.003541,0.000455,0.004752,0.001573,0.002397,0.000407,0.003179,-0.002099,0.001333,-0.003958,-0.002969,-0.001436,-0.000510,-0.001919,-0.002521,0.001474,0.005679,0.001851,0.001087,0.005121,0.007725,0.003629,0.006093,0.001243,-0.001678,0.004096,0.001950
seq301,0.182872,0.104498,0.039187,0.013062,0.000000,0.026125,0.039187,0.143685,0.013062,0.039187,0.104498,0.078374,0.013062,0.013062,0.026125,0.078374,0.039187,0.000000,0.039187,0.052249,-0.000324,-0.002952,-0.000382,-0.005244,0.014328,0.028168,0.000627,0.004121,0.002474,-0.005331,0.004143,0.013577,-0.002863,-0.002193,0.003973,-0.013237,-0.001568,0.000333,0.000158,-0.006485,0.002375,-0.004994,0.001757,0.002603,-0.002983,-0.011521,0.000962,-0.001140,0.000467,-0.000023,0.005643,-0.003777,-0.006892,-0.008736,-0.001598,-0.003767,-0.001316,-0.005449,0.000207,-0.000892,-0.006251,-0.001756,-0.012311,-0.013752,-0.001821,-0.002796,0.004251,-0.004422,-0.001492,-0.003575,0.006005,0.004718,-0.003043,-0.012421,-0.001537,-0.015651,0.012090,0.014065,0.003152,-0.000677
seq302,0.182872,0.104498,0.039187,0.013062,0.000000,0.026125,0.039187,0.143685,0.013062,0.039187,0.104498,0.078374,0.013062,0.013062,0.026125,0.078374,0.039187,0.000000,0.039187,0.052249,-0.000324,-0.002952,-0.000382,-0.005244,0.014328,0.028168,0.000627,0.004121,0.002474,-0.005331,0.004143,0.013577,-0.002863,-0.002193,0.003973,-0.013237,-0.001568,0.000333,0.000158,-0.006485,0.002375,-0.004994,0.001757,0.002603,-0.002983,-0.011521,0.000962,-0.001140,0.000467,-0.000023,0.005643,-0.003777,-0.006892,-0.008736,-0.001598,-0.003767,-0.001316,-0.005449,0.000207,-0.000892,-0.006251,-0.001756,-0.012311,-0.013752,-0.001821,-0.002796,0.004251,-0.004422,-0.001492,-0.003575,0.006005,0.004718,-0.003043,-0.012421,-0.001537,-0.015651,0.012090,0.014065,0.003152,-0.000677
seq303,0.123390,0.078521,0.033652,0.089738,0.000000,0.044869,0.022435,0.056086,0.022435,0.000000,0.078521,0.000000,0.011217,0.056086,0.089738,0.112173,0.044869,0.000000,0.000000,0.033652,0.001630,0.001644,-0.003359,-0.003086,-0.000998,0.001814,0.005784,0.006329,0.006492,-0.000784,0.005622,0.000289,-0.003149,0.001162,-0.003692,-0.003924,0.003382,0.002153,0.006961,-0.000420,0.001006,-0.003830,0.001931,0.004180,0.001526,0.004176,0.001347,-0.002272,0.010631,0.004388,0.003529,-0.000611,-0.006943,-0.007822,0.007805,0.005120,0.009214,0.010944,0.003905,-0.004912,0.001473,0.003122,0.002584,-0.000463,-0.002169,-0.005909,0.004266,-0.004234,0.010308,0.007989,0.000209,-0.003868,-0.005827,-0.009016,0.004342,0.008793,0.005356,0.009959,0.005838,0.002708
seq304,0.051729,0.124149,0.020692,0.020692,0.000000,0.010346,0.041383,0.134495,0.020692,0.062075,0.062075,0.103458,0.010346,0.010346,0.010346,0.020692,0.041383,0.000000,0.020692,0.062075,0.009878,0.007906,-0.011560,-0.019556,0.004094,-0.004347,0.018629,0.024190,0.004344,0.005350,-0.007650,-0.014836,0.002118,-0.007634,0.014585,0.014817,0.002823,0.000401,-0.003733,-0.012831,0.015026,0.003293,0.012827,0.012561,-0.002353,-0.004346,0.003756,-0.000735,0.015473,0.011363,0.010687,0.014631,-0.004969,-0.008622,-0.006256,-0.014833,0.011039,0.015391,0.010209,0.022120,0.001901,-0.015875,0.004244,0.004401,0.011987,0.013441,0.016163,0.015094,0.000289,-0.014144,-0.008014,-0.022580,0.004183,0.004974,0.019461,0.032965,0.003304,-0.013469,-0.006472,-0.022764
seq305,0.150750,0.115961,0.034788,0.011596,0.000000,0.023192,0.046385,0.115961,0.011596,0.034788,0.092769,0.081173,0.011596,0.011596,0.023192,0.046385,0.023192,0.000000,0.034788,0.057981,0.001843,-0.006016,0.006441,0.006849,0.009521,0.016786,0.008086,0.011108,0.003660,-0.007289,0.009545,0.015530,0.000224,0.001700,0.004023,-0.006863,-0.000813,0.002647,0.001309,-0.003612,0.002335,-0.002160,0.003779,0.006156,0.000725,-0.003556,-0.003286,-0.001465,0.002873,0.005708,0.002540,-0.001241,-0.006366,-0.008071,-0.001991,0.006781,0.001066,-0.005460,-0.000718,-0.009494,0.001732,0.006718,-0.009613,-0.008931,-0.000242,-0.006359,0.005556,0.001137,0.001137,-0.001732,0.004186,0.005857,0.006848,-0.000946,-0.001726,-0.015539,0.009178,0.011199,0.003058,-0.002044
seq306,0.139526,0.116271,0.034881,0.011627,0.000000,0.023254,0.046509,0.116271,0.011627,0.034881,0.093017,0.081390,0.011627,0.011627,0.023254,0.046509,0.034881,0.000000,0.034881,0.058136,0.001246,-0.006119,0.006922,0.008566,0.008952,0.015898,0.008228,0.011504,0.003721,-0.006473,0.009384,0.014850,-0.000253,0.000764,0.004456,-0.005603,-0.000779,0.002429,0.000720,-0.004438,0.002333,-0.001370,0.003720,0.005628,-0.000407,-0.005041,-0.003316,-0.002031,0.002218,0.004310,0.002838,-0.000458,-0.006766,-0.008806,-0.001993,0.005935,0.000500,-0.006105,-0.000699,-0.008431,0.002371,0.007399,-0.009900,-0.009851,0.000398,-0.005336,0.006189,0.001763,0.000913,-0.001509,0.003535,0.004675,0.007774,-0.000064,-0.001743,-0.015401,0.009862,0.012773,0.002906,-0.002960
seq307,0.138905,0.115754,0.034726,0.011575,0.000000,0.023151,0.046302,0.115754,0.011575,0.034726,0.092603,0.081028,0.011575,0.011575,0.023151,0.034726,0.046302,0.000000,0.034726,0.057877,0.001197,-0.004662,0.006401,0.006412,0.009117,0.017050,0.007719,0.011028,0.003407,-0.006130,0.009537,0.015406,0.000134,0.003923,0.003949,-0.007019,-0.000524,0.002957,0.001263,-0.002790,0.002068,-0.002488,0.003718,0.006004,-0.000190,-0.004546,-0.003123,-0.000892,0.002789,0.005043,0.002233,-0.001487,-0.006150,-0.008510,-0.001747,0.006625,0.000648,-0.004358,-0.001238,-0.010223,0.001689,0.006980,-0.009589,-0.007575,0.000059,-0.006926,0.005555,0.000586,0.000674,-0.000311,0.003709,0.006457,0.007064,-0.001111,-0.001751,-0.014963,0.009160,0.011089,0.003006,-0.002385
seq308,0.073565,0.049044,0.061304,0.024522,0.049044,0.024522,0.061304,0.024522,0.024522,0.024522,0.098087,0.073565,0.012261,0.061304,0.049044,0.110348,0.085826,0.024522,0.012261,0.036783,0.013003,0.006279,0.000089,0.000412,-0.001268,-0.002635,0.000214,0.000106,-0.003408,-0.009705,0.003069,-0.002503,0.003967,0.004670,-0.005875,-0.006101,-0.004887,-0.001001,0.003430,-0.002103,0.003057,0.000952,0.002249,0.001255,-0.004430,-0.003650,-0.005395,-0.005643,0.001197,0.000530,0.006735,0.004009,0.005311,0.004163,0.000932,-0.002193,-0.004998,-0.003697,0.002561,0.001720,0.008772,0.010991,0.006099,0.009088,0.001743,0.005835,0.002134,0.000980,-0.004909,-0.003602,-0.001332,-0.002309,0.001906,0.001607,-0.002027,-0.000321,-0.010943,-0.009356,0.000508,0.003846
seq309,0.031253,0.052089,0.041671,0.083342,0.010418,0.052089,0.010418,0.010418,0.052089,0.041671,0.052089,0.083342,0.031253,0.020836,0.072925,0.135431,0.031253,0.010418,0.010418,0.000000,0.007276,0.009749,0.002949,0.001464,0.002232,-0.003248,0.003443,0.006126,0.009619,0.003484,0.003702,-0.000188,0.010273,0.007382,0.011625,0.012238,0.002172,0.002611,0.004172,-0.002939,0.005935,0.007756,-0.001285,0.003405,0.006495,0.005773,-0.003104,-0.001524,0.010723,0.011836,0.006971,0.008839,0.003078,-0.002048,-0.002618,-0.007426,0.003241,0.004376,0.006229,0.005920,-0.002021,-0.001223,-0.006382,-0.003232,0.005574,0.005031,0.008365,0.009380,-0.003023,-0.001339,-0.005802,-0.004645,-0.006955,-0.008161,0.001914,0.004151,-0.000969,-0.003580,0.006421,0.006357
seq310,0.119691,0.066495,0.039897,0.026598,0.000000,0.026598,0.093093,0.039897,0.026598,0.000000,0.119691,0.066495,0.039897,0.039897,0.079794,0.053196,0.053196,0.000000,0.053196,0.119691,-0.002955,-0.000938,-0.003935,-0.000418,0.011372,0.011374,-0.008385,-0.010216,0.002785,0.004521,0.001505,0.005274,-0.006072,-0.004410,0.006379,0.002378,0.004904,0.004557,-0.005719,-0.005656,0.010965,0.011567,0.001305,-0.001408,-0.012295,-0.011271,0.013002,0.013581,-0.002394,-0.001697,-0.002609,-0.005867,0.014631,0.013892,-0.010508,-0.005213,-0.002115,0.002979,0.007080,0.002943,-0.014480,-0.013466,0.005426,0.000997,0.002587,0.000438,-0.016388,-0.012789,0.003984,0.004797,-0.003012,-0.002669,-0.013714,-0.018453,0.006589,0.003273,-0.008233,-0.007597,-0.012221,-0.011902
seq311,0.059165,0.023666,0.047332,0.070998,0.035499,0.023666,0.047332,0.023666,0.035499,0.070998,0.047332,0.106498,0.011833,0.023666,0.070998,0.118331,0.070998,0.011833,0.023666,0.023666,-0.000315,0.001546,-0.003205,-0.013506,0.007987,0.003195,0.003328,0.008775,0.000235,0.001900,0.002509,-0.001326,0.003795,-0.002316,0.006337,0.004402,0.010969,0.007986,-0.002565,-0.006345,-0.005206,-0.003075,0.005375,0.002008,-0.006801,0.001001,0.003859,0.001840,0.003957,-0.001991,0.002493,-0.000327,0.003236,0.007776,0.010465,0.005790,-0.004888,-0.010677,-0.001485,-0.001299,0.008522,0.006580,-0.001455,-0.002552,-0.002505,-0.004983,0.003460,-0.001545,-0.000121,-0.002803,-0.002061,-0.003392,0.009535,0.004787,-0.002415,-0.001816,0.002743,-0.001160,-0.001119,0.000215
seq312,0.115836,0.038612,0.025741,0.038612,0.038612,0.064354,0.064354,0.038612,0.012871,0.090095,0.051483,0.064354,0.051483,0.038612,0.025741,0.115836,0.025741,0.025741,0.038612,0.064354,-0.000763,-0.000949,-0.003044,-0.003258,-0.000707,-0.001757,-0.006594,-0.009548,0.003330,0.005226,0.001772,0.005750,-0.001460,-0.006557,-0.000712,0.000997,0.002121,0.001614,0.005008,0.005867,-0.009027,0.000208,-0.001644,-0.001591,-0.004030,-0.012717,-0.010246,-0.006330,-0.005156,0.001799,-0.008257,-0.005776,-0.001720,0.000387,0.002399,0.002795,0.005725,-0.003275,-0.002359,0.002602,-0.003678,0.000868,0.001357,-0.007779,-0.006805,-0.003678,-0.003147,-0.007691,0.010072,0.023392,0.003987,0.010779,0.002554,0.003646,0.006598,0.000198,0.003328,-0.002872,-0.001164,0.000253
seq313,0.062106,0.037263,0.074527,0.124211,0.000000,0.024842,0.049684,0.111790,0.037263,0.086948,0.074527,0.049684,0.024842,0.012421,0.012421,0.049684,0.037263,0.012421,0.024842,0.086948,0.007257,0.002740,-0.004916,-0.003646,-0.000092,-0.005763,-0.005346,-0.001077,-0.008916,-0.009088,-0.008128,-0.007923,0.009442,0.003538,0.012212,0.014309,0.000562,-0.000072,0.004566,-0.004817,0.001754,-0.002653,-0.003935,-0.001163,0.002527,-0.004584,0.000835,0.002867,0.008292,0.007954,0.006613,0.010362,-0.001023,-0.005592,-0.007668,-0.010724,-0.007978,0.002872,-0.000374,-0.002415,-0.003118,-0.009643,-0.002763,-0.006280,0.011537,0.014938,0.015174,0.008645,-0.000827,-0.001919,-0.002806,-0.001082,0.006377,0.006416,0.006310,0.007490,-0.013012,-0.013334,-0.002399,-0.004203
seq314,0.034309,0.057181,0.057181,0.057181,0.000000,0.057181,0.045745,0.057181,0.011436,0.045745,0.057181,0.057181,0.011436,0.045745,0.057181,0.137235,0.068618,0.000000,0.000000,0.057181,0.003335,0.001711,-0.004847,-0.005427,0.000680,0.004642,0.002263,-0.005802,-0.000516,0.000184,0.003260,0.005471,0.004122,-0.006906,0.003691,0.003063,-0.001178,-0.002511,0.004283,-0.004148,0.008454,0.012754,0.000605,0.003033,-0.007509,-0.010930,0.003315,-0.000073,-0.000043,-0.004110,0.001204,-0.001070,0.001198,0.000843,0.009659,0.004707,0.000596,-0.005049,0.000800,-0.011487,0.006166,0.000085,0.004950,0.003831,-0.003899,-0.004892,0.001139,0.002579,0.005958,0.003746,0.013039,0.006859,0.002552,0.010721,0.007383,0.002742,0.006374,0.000397,-0.000189,0.003288
seq315,0.023534,0.082370,0.070603,0.023534,0.000000,0.047069,0.070603,0.082370,0.011767,0.058836,0.105905,0.070603,0.035302,0.023534,0.011767,0.070603,0.035302,0.000000,0.058836,0.058836,0.000376,0.001529,-0.012048,-0.019763,0.005530,0.006397,0.009268,0.014637,0.000129,-0.000549,-0.004393,-0.012732,0.007288,0.002744,0.000433,-0.009958,0.004535,0.002478,0.008848,0.004772,0.003275,0.002591,0.004868,0.002181,0.002632,-0.003778,0.001683,0.010093,0.003814,0.011355,0.001961,0.005832,0.003571,-0.008754,-0.000340,0.005015,0.003050,0.015859,0.005791,-0.002575,0.001136,-0.005933,-0.006838,0.003790,0.011207,0.014716,0.000129,-0.004461,-0.006862,-0.014370,0.002006,-0.000974,0.004439,0.005986,0.003208,-0.002341,-0.001105,-0.013067,-0.003538,-0.006150
seq316,0.025833,0.012917,0.077500,0.038750,0.025833,0.064583,0.064583,0.025833,0.000000,0.103333,0.116250,0.154999,0.038750,0.090416,0.000000,0.064583,0.077500,0.000000,0.000000,0.051666,-0.004949,-0.003692,-0.000367,0.000777,0.006047,0.002077,-0.009970,-0.019757,0.004964,0.000101,-0.000126,-0.005391,-0.005642,-0.003963,-0.004710,0.001432,-0.007666,-0.002571,-0.007494,-0.009449,0.009143,0.008658,-0.005183,-0.003807,-0.002789,-0.005211,-0.008165,-0.002399,0.004541,-0.004775,0.010851,0.009978,0.001064,-0.000159,0.005616,0.003980,0.007900,0.007487,-0.004888,-0.004104,0.003973,0.002294,0.017734,0.008744,-0.003898,-0.007022,0.003221,0.005125,0.009353,0.011750,-0.013073,-0.012804,0.007216,0.009194,-0.002573,-0.005050,-0.016978,-0.016563,0.005447,0.003193
seq317,0.061461,0.061461,0.008780,0.043901,0.000000,0.026340,0.087802,0.026340,0.000000,0.035121,0.096582,0.096582,0.017560,0.008780,0.017560,0.043901,0.043901,0.000000,0.017560,0.008780,0.002162,-0.005126,0.004646,0.000100,0.014270,0.009147,0.017088,0.003106,-0.003360,-0.011466,0.013505,0.002839,0.011936,0.004131,0.007863,0.002274,0.005455,0.003918,0.016875,0.009407,0.012092,0.012311,0.005538,-0.000004,0.012834,0.004336,0.011431,0.003462,0.000071,-0.000834,0.005925,-0.008925,0.015999,0.012036,-0.000163,-0.005507,0.006868,0.004542,0.010623,0.008854,0.011314,0.012061,0.005493,-0.003026,0.003963,-0.006064,0.006521,0.000422,0.002190,-0.004295,0.007199,0.000141,0.009187,-0.000310,0.005812,0.004713,0.002203,-0.002712,0.010533,0.011986
seq318,0.093191,0.023298,0.034947,0.046595,0.046595,0.011649,0.000000,0.069893,0.034947,0.023298,0.163084,0.034947,0.034947,0.023298,0.058244,0.081542,0.046595,0.011649,0.023298,0.069893,-0.004490,0.000748,-0.004454,-0.002285,0.004046,0.006190,0.000602,0.000898,0.001607,0.003173,-0.003697,0.001324,0.003044,0.001077,0.004945,0.000898,-0.005769,-0.003267,-0.001719,-0.000108,-0.003281,-0.004665,0.001508,0.003240,0.005544,0.010937,-0.000653,-0.001148,0.002990,0.006107,-0.003144,0.003054,0.000485,-0.001934,0.005877,0.011942,-0.010468,-0.003999,0.004261,0.003058,0.008104,0.017210,-0.000746,0.002209,-0.006266,-0.001676,-0.000886,0.001565,0.002458,0.001348,0.003806,0.008295,-0.004546,-0.002072,0.001289,0.004864,0.006347,0.001024,-0.005371,-0.001336
seq319,0.091923,0.065659,0.065659,0.065659,0.026264,0.065659,0.052527,0.039395,0.000000,0.026264,0.183846,0.013132,0.026264,0.052527,0.052527,0.065659,0.052527,0.039395,0.026264,0.039395,-0.005374,-0.010533,-0.004931,-0.002173,-0.002421,-0.003402,0.004017,0.000208,0.003167,0.000238,-0.012713,-0.011286,0.001151,0.002314,0.001935,0.007280,0.000550,0.005294,-0.012212,-0.008710,-0.004639,-0.009415,0.001072,-0.002019,-0.005582,0.002731,-0.006391,-0.015064,-0.002155,0.010808,0.007907,0.000840,0.008134,0.000399,0.002462,0.007693,0.004722,-0.006854,-0.000785,0.005630,0.003501,0.000811,0.002344,0.004373,0.001646,0.008065,-0.003351,-0.007392,0.002569,0.007406,0.002900,-0.006787,-0.012189,-0.008824,0.003305,0.004216,-0.014813,-0.004603,0.003464,0.010920
