Feature,[G7.1.1.1],[G7.1.1.2],[G7.1.1.3],[G7.1.1.4],[G7.1.1.5],[G7.1.1.6],[G7.1.1.7],[G7.1.1.8],[G7.1.1.9],[G7.1.1.10],[G7.1.1.11],[G7.1.1.12],[G7.1.1.13],[G7.1.1.14],[G7.1.1.15],[G7.1.1.16],[G7.1.1.17],[G7.1.1.18],[G7.1.1.19],[G7.1.1.20],[G7.1.1.21],[G7.1.1.22],[G7.1.1.23],[G7.1.1.24],[G7.1.1.25],[G7.1.1.26],[G7.1.1.27],[G7.1.1.28],[G7.1.1.29],[G7.1.1.30],[G7.1.1.31],[G7.1.1.32],[G7.1.1.33],[G7.1.1.34],[G7.1.1.35],[G7.1.1.36],[G7.1.1.37],[G7.1.1.38],[G7.1.1.39],[G7.1.1.40],[G7.1.1.41],[G7.1.1.42],[G7.1.1.43],[G7.1.1.44],[G7.1.1.45],[G7.1.1.46],[G7.1.1.47],[G7.1.1.48],[G7.1.1.49],[G7.1.1.50],[G7.1.1.51],[G7.1.1.52],[G7.1.1.53],[G7.1.1.54],[G7.1.1.55],[G7.1.1.56],[G7.1.1.57],[G7.1.1.58],[G7.1.1.59],[G7.1.1.60],[G7.1.1.61],[G7.1.1.62],[G7.1.1.63],[G7.1.1.64],[G7.1.1.65],[G7.1.1.66],[G7.1.1.67],[G7.1.1.68],[G7.1.1.69],[G7.1.1.70],[G7.1.1.71],[G7.1.1.72],[G7.1.1.73],[G7.1.1.74],[G7.1.1.75],[G7.1.1.76],[G7.1.1.77],[G7.1.1.78],[G7.1.1.79],[G7.1.1.80]
seq6184,0.133168,0.060531,0.024212,0.024212,0.012106,0.060531,0.036318,0.084743,0.012106,0.036318,0.133168,0.036318,0.048425,0.012106,0.048425,0.048425,0.048425,0.000000,0.048425,0.060531,0.005320,0.008406,0.000729,0.002013,0.002578,0.003979,-0.003422,0.000895,-0.002132,0.004510,-0.008304,-0.003878,-0.001213,-0.005266,0.002623,0.001242,-0.005264,-0.004447,-0.001623,0.004448,0.001514,0.002152,-0.005056,-0.008995,0.006879,0.011204,0.004880,0.005170,-0.001184,-0.000665,0.001385,0.006124,-0.005639,-0.004463,0.000048,0.007040,-0.001261,0.001874,-0.002913,-0.004673,0.010190,0.005958,0.004281,-0.002491,-0.004603,-0.001919,0.002080,0.004802,-0.005551,-0.003433,-0.001723,0.003191,-0.002620,-0.003872,-0.002804,-0.004529,0.008913,0.010293,0.000885,-0.000154
seq6185,0.164079,0.025243,0.050486,0.037864,0.000000,0.050486,0.037864,0.100971,0.037864,0.050486,0.075729,0.063107,0.025243,0.012621,0.050486,0.075729,0.037864,0.012621,0.025243,0.075729,0.003810,0.002396,-0.000084,-0.001628,-0.001161,-0.001073,-0.002569,-0.003336,-0.003102,-0.001545,-0.004404,-0.006541,0.000104,0.002876,-0.001937,-0.006509,0.002101,0.005298,-0.004407,-0.003572,-0.003128,-0.002320,0.007385,0.007596,-0.000061,0.002938,-0.000945,0.000236,-0.003284,-0.009190,0.000454,0.001186,0.001680,0.004380,0.001971,-0.002737,0.006684,0.008208,0.005073,0.000707,0.005181,0.003152,-0.006867,-0.003188,-0.007402,-0.004661,0.000978,0.005408,-0.000228,-0.004445,-0.000417,0.009241,0.000804,-0.005848,-0.006232,-0.004985,-0.000592,0.000752,0.000484,0.007601
seq6186,0.086103,0.021526,0.010763,0.000000,0.021526,0.075340,0.032289,0.129155,0.021526,0.096866,0.086103,0.010763,0.010763,0.021526,0.053815,0.053815,0.064578,0.000000,0.010763,0.053815,0.000204,0.001144,-0.002027,0.002862,0.000484,0.009070,-0.002865,0.002386,-0.000593,0.002672,0.000205,0.003843,0.005329,0.006339,-0.003081,0.003856,-0.002098,-0.001071,0.004610,0.007105,0.000496,0.002748,0.003128,0.001720,-0.001298,0.000073,0.001311,0.007874,-0.000632,0.002368,-0.000974,0.001519,0.003309,0.005804,0.001501,0.005193,-0.000159,0.003443,-0.002478,0.003411,0.001006,0.009367,0.002687,0.007420,-0.001596,-0.001279,0.005219,0.007124,-0.002118,0.006070,-0.003916,0.000544,-0.000812,0.000835,0.004015,0.007349,0.006453,0.013514,-0.001424,0.001777
seq6187,0.167302,0.011153,0.011153,0.033460,0.000000,0.066921,0.044614,0.078074,0.000000,0.055767,0.066921,0.078074,0.033460,0.011153,0.044614,0.044614,0.089228,0.000000,0.011153,0.044614,0.006208,0.005404,0.004989,0.005700,-0.001021,0.001763,-0.001044,0.001497,-0.002955,-0.005003,-0.001094,0.002188,0.003289,0.003533,0.001370,0.004567,0.002684,0.003715,0.001667,0.004406,0.002774,0.002105,0.009279,0.005691,0.007064,0.002703,0.005973,0.003310,0.000359,-0.001341,-0.003080,-0.002867,-0.003905,-0.001023,-0.003941,-0.001230,-0.001861,-0.002793,0.006556,0.010276,0.008390,0.004629,0.006076,0.003057,0.001401,0.004387,0.001604,0.002075,-0.001310,-0.002279,0.003141,0.003951,0.003128,0.006112,-0.002984,-0.002849,-0.002402,-0.004795,0.001312,-0.000831
seq6188,0.110389,0.110389,0.000000,0.055195,0.041396,0.068993,0.013799,0.055195,0.082792,0.000000,0.137987,0.013799,0.027597,0.068993,0.068993,0.082792,0.041396,0.013799,0.027597,0.082792,-0.005573,0.000113,-0.005699,-0.006037,-0.003168,-0.007110,0.004183,0.007403,-0.000480,-0.005722,0.002728,0.002763,-0.001494,0.003091,-0.006598,-0.004018,-0.004287,-0.010680,0.003455,0.005921,0.006501,0.015883,-0.011160,-0.009417,0.000647,-0.001430,0.005312,0.008145,-0.003852,-0.007712,-0.003137,-0.015354,0.003005,-0.008233,-0.002302,-0.001591,-0.005387,-0.018721,0.001380,0.004114,0.001467,0.012757,-0.004869,-0.012450,-0.003299,-0.017261,-0.000960,0.002773,-0.002101,0.008464,-0.000926,0.000670,0.002215,-0.001686,0.005289,0.010036,-0.000518,-0.003827,-0.009727,-0.015424
seq6189,0.104501,0.052251,0.013063,0.039188,0.013063,0.065313,0.065313,0.104501,0.013063,0.039188,0.078376,0.117564,0.026125,0.091439,0.039188,0.039188,0.013063,0.000000,0.000000,0.130627,-0.004316,-0.001358,-0.007283,-0.006803,0.001091,-0.000795,-0.000073,0.002357,0.005081,0.010196,0.002440,-0.002773,-0.014142,-0.016927,0.001446,-0.007246,0.007558,0.005581,0.003968,0.002908,0.002593,0.003850,-0.005628,-0.007809,-0.000658,-0.003963,0.003419,0.006765,-0.002669,0.002652,-0.002777,-0.003299,-0.002185,-0.002635,-0.004612,-0.012843,0.007390,-0.001054,0.000984,0.000414,-0.002208,-0.002149,0.012692,0.008327,0.008735,0.002630,-0.016891,-0.023942,0.007277,0.012788,0.002165,0.000261,-0.001360,-0.004362,0.009016,-0.005758,-0.005757,-0.003415,-0.000740,-0.001169
seq6190,0.064227,0.064227,0.038536,0.038536,0.025691,0.012845,0.038536,0.077072,0.025691,0.038536,0.051381,0.025691,0.051381,0.064227,0.089918,0.166990,0.025691,0.012845,0.051381,0.064227,-0.001953,-0.003013,-0.001324,-0.002960,-0.002829,-0.001677,-0.005537,-0.000542,0.002224,-0.002498,-0.006563,-0.000483,0.005595,-0.001340,-0.001816,-0.000890,-0.003089,-0.004148,0.000731,-0.000647,-0.002638,-0.001922,0.008961,0.007319,-0.007800,-0.000374,-0.002937,-0.006852,-0.001464,0.001383,0.005868,0.006150,0.002750,-0.003759,-0.003795,-0.004507,0.000837,0.000979,-0.014500,-0.010779,-0.001939,-0.002180,0.002970,0.008154,-0.002213,-0.005242,0.001933,0.002097,-0.001685,-0.008801,0.002891,-0.002875,-0.001522,-0.002625,0.013631,0.014778,0.004967,0.010474,-0.002720,0.002117
seq6191,0.091172,0.065123,0.026049,0.078148,0.013025,0.039074,0.039074,0.078148,0.013025,0.078148,0.143271,0.039074,0.052098,0.013025,0.052098,0.052098,0.052098,0.026049,0.000000,0.091172,0.001635,0.006604,-0.000041,-0.002571,-0.006601,-0.003299,-0.006790,-0.003743,-0.004508,-0.000434,-0.010812,-0.016902,-0.003681,-0.009305,0.003780,-0.005151,0.000426,-0.000086,0.005844,0.004436,0.006976,0.008993,-0.001836,-0.007716,-0.000613,-0.000088,-0.000199,0.010925,-0.003153,-0.003520,0.002269,0.002868,-0.005219,-0.000791,0.009447,0.013515,-0.008183,0.004225,-0.006943,-0.012790,-0.002098,0.005046,0.005682,0.002507,0.001317,-0.004926,0.007975,0.006848,0.004448,0.009758,0.005598,0.005872,-0.002473,0.000673,-0.002943,-0.006790,-0.006300,-0.008560,-0.010339,-0.010232
seq6192,0.242040,0.046103,0.011526,0.023051,0.000000,0.046103,0.000000,0.046103,0.000000,0.023051,0.126783,0.011526,0.023051,0.000000,0.138309,0.023051,0.069154,0.011526,0.023051,0.057629,-0.000233,0.002077,0.001271,0.002822,-0.001678,-0.000065,0.002880,0.003715,0.002270,0.006203,0.002885,0.005956,0.001556,0.004076,-0.000103,-0.001027,-0.003830,-0.005645,-0.000199,0.001087,0.005912,0.009646,0.003198,0.003733,-0.000825,0.001267,-0.002966,-0.003574,0.000426,-0.000883,0.003125,0.009905,-0.001725,-0.001422,0.004160,0.007476,-0.005098,-0.003975,0.000660,0.000035,-0.003621,0.003721,0.003725,0.004899,0.003283,0.006411,-0.001490,-0.000602,-0.003505,-0.003613,-0.001975,-0.006984,0.000934,0.006911,0.002834,0.003727,0.005988,0.008849,-0.002546,-0.002102
seq6193,0.036061,0.120202,0.024040,0.036061,0.072121,0.036061,0.048081,0.036061,0.000000,0.036061,0.144243,0.048081,0.012020,0.012020,0.036061,0.048081,0.036061,0.012020,0.048081,0.024040,-0.003341,0.000642,0.008374,0.007050,0.005732,0.006843,0.004175,0.006301,0.004245,0.004163,0.004242,0.008071,-0.002261,-0.001671,0.006839,0.013007,-0.003386,-0.002903,-0.002928,0.000130,0.014394,0.016233,-0.006691,-0.011057,-0.003864,-0.000299,0.008470,0.007662,-0.006159,-0.000900,-0.001934,-0.006184,0.003147,0.005125,0.000600,0.002326,0.009121,0.019542,0.000055,-0.009113,-0.000414,0.002191,0.017378,0.018749,-0.004858,-0.003304,0.008943,0.004287,0.011278,0.017466,-0.001157,-0.001539,-0.002571,-0.003948,-0.002154,-0.011265,-0.001985,0.000356,-0.005788,-0.010922
seq6194,0.109514,0.060841,0.036505,0.048673,0.000000,0.036505,0.048673,0.060841,0.036505,0.085178,0.097346,0.036505,0.036505,0.000000,0.048673,0.048673,0.048673,0.000000,0.048673,0.085178,-0.002500,0.006564,-0.007650,-0.007450,0.005825,0.000178,-0.005952,-0.005730,-0.004950,-0.006012,-0.004226,0.003034,0.005578,0.002957,0.008059,0.011619,-0.003742,0.004901,0.002368,0.001612,-0.000744,-0.004188,-0.000720,-0.000081,-0.009248,-0.017959,-0.000907,-0.002011,0.013940,0.002296,-0.001588,0.001842,-0.000091,0.005238,0.010154,0.008719,0.000030,-0.004328,-0.013636,-0.014064,-0.002656,-0.001760,0.011639,0.012325,-0.005732,-0.001613,-0.006620,-0.006577,0.003119,0.005570,0.009556,0.013428,-0.000616,0.000741,-0.002166,0.004657,0.006490,0.004508,0.004918,0.000193
seq6195,0.237961,0.125243,0.000000,0.087670,0.000000,0.037573,0.037573,0.075146,0.012524,0.000000,0.125243,0.000000,0.037573,0.000000,0.050097,0.025049,0.050097,0.000000,0.037573,0.062621,-0.000303,0.001962,-0.004286,-0.008754,0.006471,0.007022,0.005180,0.002754,-0.007387,-0.006296,0.004733,0.004096,0.002546,0.002105,-0.004040,-0.005860,0.005247,0.009871,0.008981,0.005476,0.000713,-0.001371,0.003703,0.000198,0.007459,0.006307,0.001277,-0.000787,-0.001300,-0.002221,-0.003587,0.001124,0.004331,0.006866,-0.003465,-0.002575,-0.006373,-0.008162,0.004063,-0.002892,0.003883,0.012162,-0.001586,-0.002329,-0.011636,-0.012412,0.009353,0.003146,-0.004941,-0.009510,-0.004390,-0.008991,-0.003158,-0.000543,0.010931,0.011577,-0.010325,-0.010411,0.003413,-0.009000
seq6196,0.132725,0.092908,0.026545,0.000000,0.053090,0.039818,0.066363,0.119453,0.013273,0.026545,0.079635,0.079635,0.026545,0.026545,0.053090,0.053090,0.000000,0.026545,0.053090,0.092908,-0.004980,-0.004909,0.001385,0.002731,-0.001154,-0.001590,-0.006514,0.000302,0.009119,0.004009,-0.001950,0.004597,-0.000016,-0.007660,-0.001108,-0.010329,0.006158,0.005391,-0.001433,-0.005101,-0.000006,0.001844,-0.004621,0.000399,-0.008513,-0.005517,0.003485,0.001199,-0.003384,-0.004909,0.018348,0.015941,-0.009304,-0.009652,-0.005253,0.000062,0.003998,0.000426,-0.012638,-0.018207,0.010104,0.006800,-0.002725,-0.000962,-0.001676,-0.004201,-0.002882,-0.006017,0.004508,0.012880,0.001284,-0.000148,-0.006303,0.000065,-0.004581,-0.006648,-0.018278,-0.016784,0.010996,0.012121
seq6197,0.068283,0.109253,0.040970,0.040970,0.027313,0.013657,0.068283,0.163879,0.040970,0.027313,0.068283,0.027313,0.068283,0.054626,0.068283,0.068283,0.027313,0.000000,0.040970,0.068283,0.007529,0.010892,-0.003470,-0.008325,0.001527,0.003223,0.002253,-0.000855,-0.000687,-0.001071,0.001077,-0.001912,-0.000767,0.000604,-0.000361,-0.003957,-0.007190,-0.004506,-0.007277,-0.010237,-0.006694,-0.006386,-0.002165,-0.008058,0.006149,0.007788,-0.002375,0.001773,-0.006060,-0.004233,0.003870,0.000310,-0.001074,-0.006957,0.000818,-0.008311,0.006969,0.001133,0.011010,0.004492,0.003393,0.002077,0.000041,0.006348,-0.000826,-0.009965,-0.003148,-0.010803,0.005198,-0.001201,-0.003837,-0.005920,-0.007497,-0.007712,-0.000882,-0.000369,-0.001684,-0.001388,-0.006963,-0.015882
seq6198,0.157015,0.048312,0.036234,0.036234,0.012078,0.024156,0.024156,0.108703,0.012078,0.048312,0.072468,0.024156,0.024156,0.048312,0.060390,0.072468,0.072468,0.000000,0.012078,0.072468,-0.000157,0.009903,-0.005766,-0.005374,-0.004164,-0.006094,0.004836,0.007944,-0.001093,0.003902,-0.001015,0.000045,-0.001255,0.002570,-0.000793,0.002496,-0.000292,0.002687,-0.004446,-0.002891,0.001477,0.002605,0.002531,0.004949,-0.001097,0.002184,-0.004508,-0.003310,0.002227,0.000301,0.001359,0.002821,0.002191,0.000361,-0.003559,-0.000721,0.002344,0.007326,-0.002974,-0.000766,-0.002601,-0.002458,-0.003143,-0.001818,0.005081,0.009853,0.001421,0.005216,-0.006522,-0.002782,-0.001036,-0.003427,0.003724,0.003179,0.003026,0.009643,0.003108,0.005805,-0.005957,-0.003337
seq6199,0.104359,0.046382,0.023191,0.011595,0.000000,0.057977,0.057977,0.069573,0.034786,0.034786,0.092764,0.011595,0.011595,0.104359,0.057977,0.057977,0.023191,0.034786,0.023191,0.069573,0.006321,0.007535,0.017591,0.018623,0.008505,0.006199,0.012195,0.016707,0.004538,0.005539,0.008706,0.009221,0.004950,0.008116,-0.000878,0.004973,0.006467,0.008673,-0.002182,-0.003560,0.001124,0.008093,0.002862,-0.000742,0.000259,0.008864,0.001555,0.000264,0.003990,0.007202,-0.000866,-0.003683,-0.000353,0.001847,-0.000853,-0.000585,-0.003360,-0.000917,-0.006497,-0.006439,-0.004173,-0.007598,-0.008344,-0.001043,-0.007444,-0.001393,-0.008838,-0.004039,-0.005166,-0.000622,-0.008093,-0.003419,-0.002915,-0.002044,-0.010340,-0.008714,-0.005497,0.004398,-0.004808,0.002456
seq6200,0.096226,0.096226,0.024056,0.072169,0.024056,0.060141,0.060141,0.072169,0.000000,0.060141,0.108254,0.024056,0.024056,0.060141,0.036085,0.048113,0.036085,0.000000,0.024056,0.036085,0.000766,0.007693,-0.003228,-0.001807,0.014140,0.016947,-0.002599,0.004113,-0.000120,0.000382,0.004394,0.010224,-0.002189,-0.002963,0.008554,0.001938,-0.000702,0.007396,-0.003450,-0.000760,-0.000479,-0.006511,-0.001373,-0.004156,-0.003398,-0.005737,0.003924,0.001200,-0.002767,-0.004855,-0.004026,-0.007551,0.006778,0.008772,0.003189,-0.004031,-0.002159,-0.004739,-0.001667,-0.000917,-0.001098,-0.008432,-0.008246,-0.009465,-0.002253,0.001644,0.007047,-0.002489,0.002689,0.001881,-0.005847,0.004745,0.002678,0.002557,0.008435,0.015164,0.002891,0.003796,-0.003580,-0.002599
seq6201,0.075889,0.075889,0.025296,0.101186,0.000000,0.050593,0.075889,0.113834,0.025296,0.037945,0.088538,0.012648,0.025296,0.025296,0.063241,0.037945,0.037945,0.037945,0.025296,0.075889,-0.004645,-0.007050,-0.003188,-0.009087,-0.001479,-0.000302,-0.004087,-0.000967,0.001806,0.001063,0.009234,0.010220,-0.009824,-0.010232,0.005949,0.008153,-0.004276,-0.004768,-0.011986,-0.009831,0.014240,0.006963,0.001521,0.001160,0.005442,-0.000327,0.002164,0.003103,-0.007743,-0.010633,-0.002789,0.001187,0.020325,0.018144,-0.006107,-0.011578,0.004632,-0.005121,0.002023,0.007322,-0.016541,-0.007310,-0.000359,0.000177,-0.000616,-0.005330,-0.002248,-0.008229,0.011202,0.004246,0.010674,0.004261,-0.013489,-0.015480,0.010390,0.008046,0.005748,-0.000873,0.008271,-0.003029
seq6202,0.057382,0.091812,0.011476,0.057382,0.022953,0.057382,0.057382,0.057382,0.011476,0.045906,0.103288,0.057382,0.022953,0.011476,0.057382,0.114765,0.034429,0.022953,0.000000,0.022953,-0.002887,-0.004166,0.003781,0.000402,0.007284,-0.000017,-0.002302,-0.005295,0.013351,0.014126,-0.002156,-0.001319,0.007267,0.003934,0.007757,0.003710,0.008434,0.006447,0.004690,0.004163,-0.009448,-0.012035,-0.001282,-0.005280,0.007435,0.007269,-0.003433,-0.010864,0.009265,0.007225,0.002506,-0.005778,0.001701,-0.003420,0.003624,0.006656,-0.000397,-0.005107,-0.003135,-0.009833,0.001124,-0.008511,0.012202,0.011772,-0.001794,-0.003640,0.002761,0.006921,0.000129,-0.001265,0.000983,-0.001256,0.001219,0.001302,0.007255,0.002122,-0.002718,0.001038,0.003182,0.006182
seq6203,0.113115,0.075410,0.037705,0.000000,0.012568,0.050273,0.062842,0.062842,0.000000,0.062842,0.113115,0.037705,0.025137,0.025137,0.100547,0.037705,0.087979,0.000000,0.000000,0.100547,-0.005360,-0.005029,-0.000414,0.001255,-0.000214,-0.003527,-0.001022,-0.000867,0.006457,0.016431,-0.005264,-0.005065,-0.001516,-0.004229,-0.003965,-0.004404,0.009588,0.008677,-0.003180,0.005579,0.000109,-0.002129,-0.002125,-0.005089,-0.006127,-0.008311,0.000397,-0.001484,-0.002054,0.001270,-0.001414,-0.004382,-0.012213,-0.018668,0.008353,0.013152,-0.004395,-0.005669,0.006727,0.011835,-0.001361,-0.005043,-0.009146,-0.007233,0.010516,0.016617,-0.002043,-0.001128,0.010526,0.016951,-0.007699,-0.004860,0.001621,0.000134,0.000986,-0.003746,0.002412,0.001039,0.000787,0.003487
seq6204,0.112549,0.100044,0.000000,0.062527,0.037516,0.062527,0.050022,0.087538,0.037516,0.025011,0.087538,0.025011,0.012505,0.025011,0.050022,0.012505,0.087538,0.037516,0.025011,0.062527,0.001451,0.000536,0.000063,-0.003163,-0.002878,-0.001131,-0.005417,0.004389,0.000987,0.003532,-0.013372,-0.006747,0.004139,0.007727,0.007844,0.007645,-0.005774,-0.005763,0.014556,0.013035,-0.002955,-0.005714,-0.001778,-0.005365,-0.004180,-0.001116,-0.003755,0.004909,0.005964,0.005594,-0.012221,-0.005070,0.003508,0.003190,0.006765,0.000713,-0.002037,0.000393,0.002323,0.002293,-0.005057,-0.001820,-0.000255,-0.003473,0.011469,0.006369,-0.012554,-0.009346,0.006340,0.005730,-0.006631,-0.008921,0.002349,0.004076,0.003864,-0.008136,-0.008130,0.000941,0.006757,0.002871
seq6205,0.117469,0.029367,0.029367,0.048945,0.000000,0.029367,0.068524,0.039156,0.019578,0.000000,0.009789,0.068524,0.029367,0.029367,0.097891,0.048945,0.088102,0.000000,0.009789,0.019578,0.001794,-0.004271,0.005336,0.000054,0.008306,0.003995,0.004858,0.001116,0.009545,0.001721,0.010892,0.006347,0.006076,-0.001621,-0.001777,-0.004443,0.002708,-0.002586,0.008421,0.003140,0.000557,-0.004152,0.009660,0.000876,0.002465,-0.002147,0.001737,0.002515,0.009018,-0.001385,0.001841,-0.003211,0.010120,0.006992,0.004897,-0.003573,0.004980,0.003288,0.009320,0.005495,0.006509,0.000597,0.014211,0.008026,0.003197,0.001093,0.011864,0.004192,0.006650,0.001658,0.003538,-0.001278,0.016014,0.006967,0.007490,0.004725,0.002289,-0.003199,0.005621,-0.002195
seq6206,0.098358,0.098358,0.024590,0.049179,0.000000,0.049179,0.049179,0.073769,0.036884,0.036884,0.049179,0.024590,0.036884,0.049179,0.061474,0.061474,0.061474,0.012295,0.012295,0.098358,0.006014,0.011232,-0.000082,0.001319,-0.001272,-0.000527,-0.002026,-0.002215,0.001755,0.002593,-0.003603,-0.010670,0.002209,-0.001775,-0.003538,-0.003778,-0.000178,-0.005484,-0.004486,-0.001634,-0.004441,-0.002216,-0.001194,-0.002398,-0.008574,-0.004144,-0.003825,-0.006987,0.004552,0.004557,-0.001856,-0.003295,-0.005142,-0.004161,-0.000956,0.000943,-0.010387,-0.017734,0.005921,0.003774,0.012855,0.006415,0.006582,-0.004089,0.002191,0.000936,0.008456,-0.002494,0.005357,0.012346,0.000257,0.007364,0.005928,-0.000507,0.006747,0.010931,0.001860,0.003394,0.001271,0.004324
seq6207,0.085777,0.012254,0.024508,0.049015,0.012254,0.049015,0.024508,0.049015,0.012254,0.049015,0.171553,0.036761,0.036761,0.012254,0.110284,0.134792,0.036761,0.012254,0.000000,0.061269,0.003520,0.004014,0.003674,0.006388,0.002097,0.003587,-0.000707,0.003244,0.002709,0.006164,0.005436,0.012770,-0.000980,0.001617,-0.000048,0.004726,-0.003662,-0.002474,-0.005265,-0.002358,0.004764,0.007002,0.003373,0.003767,0.002281,0.000322,0.005576,0.005535,0.000438,-0.005756,0.001228,0.003538,0.005474,0.001607,-0.004018,-0.002915,0.000389,-0.001706,-0.008398,-0.003841,-0.000141,-0.003003,-0.003542,0.001252,0.001639,0.002183,-0.004203,-0.002155,-0.008563,-0.007312,-0.006605,-0.006613,-0.002411,-0.001025,-0.002564,-0.000686,-0.000222,-0.002948,0.002498,0.001002
seq6208,0.102355,0.012794,0.076767,0.063972,0.038383,0.012794,0.025589,0.063972,0.000000,0.076767,0.089561,0.089561,0.038383,0.038383,0.038383,0.076767,0.089561,0.000000,0.012794,0.076767,-0.002490,0.000233,0.006697,0.000660,0.007986,0.008534,-0.000822,0.000133,0.006278,0.005266,-0.005024,0.001025,0.002984,0.001914,0.006834,0.002517,-0.001580,0.003706,0.005305,0.002724,0.000652,0.002007,-0.004842,-0.006203,0.004463,0.003379,-0.002540,0.001784,0.003925,-0.000724,-0.013290,-0.007140,0.001542,0.002776,-0.000088,-0.003799,-0.009829,-0.011027,-0.002488,-0.003750,-0.006131,-0.004868,0.004817,0.001166,0.001784,-0.004597,-0.011699,-0.012506,0.009722,0.003967,0.001213,0.007622,-0.005897,-0.004697,0.004346,0.002616,-0.010417,-0.011464,0.003267,0.000510
seq6209,0.034060,0.056767,0.011353,0.090828,0.000000,0.034060,0.045414,0.068121,0.011353,0.045414,0.068121,0.011353,0.068121,0.022707,0.056767,0.158949,0.045414,0.011353,0.022707,0.045414,-0.002567,-0.000914,0.000251,-0.001395,0.004928,-0.004413,0.007425,0.001714,0.000625,-0.002218,0.008703,0.003704,0.008352,0.006707,0.000624,-0.002219,0.003182,-0.003259,0.004081,0.008213,0.009528,0.009508,-0.004492,-0.009471,0.008463,0.000935,-0.006077,-0.009994,0.010672,0.007236,0.007085,0.000866,0.004046,0.008729,-0.000250,-0.002252,0.001730,-0.007112,0.002874,0.002517,-0.002309,-0.004386,0.004914,-0.003508,0.007944,-0.000567,0.005151,-0.002094,-0.005951,-0.005476,0.007399,0.003345,0.003051,-0.001956,0.002521,0.001819,-0.000688,-0.005528,0.006608,0.005370
seq6210,0.070235,0.046823,0.023412,0.035117,0.023412,0.093646,0.046823,0.035117,0.035117,0.023412,0.163881,0.035117,0.011706,0.046823,0.070235,0.105352,0.035117,0.000000,0.000000,0.035117,0.001071,0.000614,-0.006576,-0.004244,-0.000166,-0.000081,0.010682,0.000164,0.002892,0.007370,-0.000608,-0.000385,0.002502,0.004893,0.004200,-0.004127,-0.002404,-0.000812,0.003890,0.005871,0.004588,0.008580,0.002842,-0.001094,0.000111,0.001249,0.002656,0.006794,0.003678,-0.004243,0.003781,0.005685,-0.004306,-0.004552,-0.001443,0.001133,0.000142,-0.003517,0.008803,0.007139,-0.007158,-0.008009,-0.003970,-0.008780,0.001218,0.014580,0.005547,0.004365,-0.003037,0.006757,-0.002951,-0.006383,-0.001006,-0.004754,0.004252,0.000794,-0.004679,-0.005129,0.006816,0.012291
seq6211,0.036996,0.012332,0.024664,0.024664,0.012332,0.110989,0.110989,0.061661,0.036996,0.061661,0.160318,0.036996,0.012332,0.012332,0.073993,0.012332,0.036996,0.000000,0.073993,0.073993,0.000210,-0.005697,-0.006127,-0.005576,-0.002642,-0.004321,0.009868,0.008736,0.005412,-0.004007,-0.009349,-0.006637,-0.000900,-0.000292,0.004976,0.009437,0.009584,0.006125,-0.014106,-0.002819,0.001542,-0.001061,0.007202,0.006954,0.003487,0.001293,-0.009739,-0.008804,-0.007372,-0.009678,0.012136,0.010009,0.004372,0.005725,-0.007261,-0.003229,-0.005831,0.001899,0.006496,0.009850,0.004273,0.004973,-0.008593,-0.008802,-0.011719,-0.002258,-0.003633,-0.008731,0.013721,0.014148,-0.000688,-0.001921,-0.009074,0.004815,-0.002475,-0.002920,0.004423,0.012128,0.003670,0.002225
seq6212,0.049923,0.062404,0.074885,0.037442,0.000000,0.037442,0.062404,0.049923,0.037442,0.062404,0.112327,0.087366,0.024962,0.074885,0.012481,0.049923,0.074885,0.012481,0.000000,0.074885,-0.000622,-0.004846,-0.005355,-0.003202,0.005118,0.009621,-0.000114,-0.005597,0.004986,0.006540,0.003715,0.001299,-0.007332,-0.016025,0.002616,-0.002957,0.000017,-0.001982,-0.005563,-0.009309,0.005775,0.004392,-0.005588,-0.009309,-0.000925,-0.000476,0.006154,0.004709,-0.000695,-0.006650,-0.005952,-0.000446,0.003779,-0.003242,-0.012650,-0.017450,0.005866,0.004360,-0.002494,-0.002967,-0.001694,-0.006355,0.008592,0.015666,-0.003614,0.001124,-0.005181,-0.006677,0.017356,0.022698,-0.004007,-0.008919,0.010594,0.016677,0.012971,0.007867,-0.010225,-0.011711,0.004061,0.005112
seq6213,0.049733,0.062167,0.074600,0.037300,0.000000,0.037300,0.062167,0.049733,0.037300,0.049733,0.111900,0.087033,0.024867,0.062167,0.012433,0.049733,0.074600,0.012433,0.012433,0.087033,-0.000529,-0.005689,-0.005458,-0.003760,0.005011,0.009771,0.000035,-0.005889,0.005038,0.006779,0.003738,0.002512,-0.007083,-0.014815,0.002725,-0.002100,-0.000065,-0.002327,-0.005115,-0.007206,0.005620,0.002650,-0.005366,-0.007900,-0.000836,-0.000062,0.005898,0.002923,-0.000506,-0.005519,-0.006089,-0.002048,0.003996,-0.002300,-0.012432,-0.017188,0.005859,0.005550,-0.002151,-0.002799,-0.001949,-0.008868,0.008641,0.016410,-0.003518,0.000384,-0.004835,-0.007822,0.017291,0.022750,-0.004082,-0.008344,0.010235,0.014469,0.012931,0.009151,-0.010276,-0.010626,0.004098,0.006421
