Feature,[G6.1.1.1],[G6.1.1.2],[G6.1.1.3],[G6.1.1.4],[G6.1.1.5],[G6.1.1.6],[G6.1.1.7],[G6.1.1.8],[G6.1.1.9],[G6.1.1.10],[G6.1.1.11],[G6.1.1.12],[G6.1.1.13],[G6.1.1.14],[G6.1.1.15],[G6.1.1.16],[G6.1.1.17],[G6.1.1.18],[G6.1.1.19],[G6.1.1.20],[G6.1.1.21],[G6.1.1.22],[G6.1.1.23],[G6.1.1.24],[G6.1.1.25],[G6.1.1.26],[G6.1.1.27],[G6.1.1.28],[G6.1.1.29],[G6.1.1.30],[G6.1.1.31],[G6.1.1.32],[G6.1.1.33],[G6.1.1.34],[G6.1.1.35],[G6.1.1.36],[G6.1.1.37],[G6.1.1.38],[G6.1.1.39],[G6.1.1.40],[G6.1.1.41],[G6.1.1.42],[G6.1.1.43],[G6.1.1.44],[G6.1.1.45],[G6.1.1.46],[G6.1.1.47],[G6.1.1.48],[G6.1.1.49],[G6.1.1.50],[G6.1.1.1],[G6.1.1.2],[G6.1.1.3],[G6.1.1.4],[G6.1.1.5],[G6.1.1.6],[G6.1.1.7],[G6.1.1.8],[G6.1.1.9],[G6.1.1.10],[G6.1.1.11],[G6.1.1.12],[G6.1.1.13],[G6.1.1.14],[G6.1.1.15],[G6.1.1.16],[G6.1.1.17],[G6.1.1.18],[G6.1.1.19],[G6.1.1.20],[G6.1.1.21],[G6.1.1.22],[G6.1.1.23],[G6.1.1.24],[G6.1.1.25],[G6.1.1.26],[G6.1.1.27],[G6.1.1.28],[G6.1.1.29],[G6.1.1.30],[G6.1.1.31],[G6.1.1.32],[G6.1.1.33],[G6.1.1.34],[G6.1.1.35],[G6.1.1.36],[G6.1.1.37],[G6.1.1.38],[G6.1.1.39],[G6.1.1.40],[G6.1.1.41],[G6.1.1.42],[G6.1.1.43],[G6.1.1.44],[G6.1.1.45],[G6.1.1.46],[G6.1.1.47],[G6.1.1.48],[G6.1.1.49],[G6.1.1.50],[G6.1.1.1],[G6.1.1.2],[G6.1.1.3],[G6.1.1.4],[G6.1.1.5],[G6.1.1.6],[G6.1.1.7],[G6.1.1.8],[G6.1.1.9],[G6.1.1.10],[G6.1.1.11],[G6.1.1.12],[G6.1.1.13],[G6.1.1.14],[G6.1.1.15],[G6.1.1.16],[G6.1.1.17],[G6.1.1.18],[G6.1.1.19],[G6.1.1.20],[G6.1.1.21],[G6.1.1.22],[G6.1.1.23],[G6.1.1.24],[G6.1.1.25],[G6.1.1.26],[G6.1.1.27],[G6.1.1.28],[G6.1.1.29],[G6.1.1.30],[G6.1.1.31],[G6.1.1.32],[G6.1.1.33],[G6.1.1.34],[G6.1.1.35],[G6.1.1.36],[G6.1.1.37],[G6.1.1.38],[G6.1.1.39],[G6.1.1.40],[G6.1.1.41],[G6.1.1.42],[G6.1.1.43],[G6.1.1.44],[G6.1.1.45],[G6.1.1.46],[G6.1.1.47],[G6.1.1.48],[G6.1.1.49],[G6.1.1.50]
seq6483,0.091869,0.021201,0.014134,0.021201,0.000000,0.007067,0.042401,0.035334,0.007067,0.021201,0.077735,0.042401,0.021201,0.021201,0.028267,0.049468,0.007067,0.000000,0.014134,0.042401,0.014592,0.014121,0.012352,0.012235,0.015464,0.015439,0.012983,0.015004,0.014339,0.017190,0.014740,0.015056,0.015176,0.016432,0.012670,0.013687,0.016056,0.014709,0.013450,0.017324,0.015964,0.010742,0.014598,0.014322,0.012740,0.014443,0.015199,0.013209,0.014932,0.015486,0.161261,0.037214,0.024809,0.037214,0.000000,0.012405,0.074428,0.062023,0.012405,0.037214,0.136452,0.074428,0.037214,0.037214,0.049619,0.086833,0.012405,0.000000,0.024809,0.074428,0.000303,0.000277,0.000261,0.000267,0.000214,0.000298,0.000226,0.000281,0.000250,0.000245,0.000243,0.000246,0.000271,0.000183,0.000267,0.000238,0.000219,0.000273,0.000229,0.000288,0.000198,0.000249,0.000284,0.000240,0.000323,0.000206,0.000220,0.000273,0.000285,0.000268,0.088924,0.020521,0.013681,0.020521,0.000000,0.006840,0.041042,0.034201,0.006840,0.020521,0.075243,0.041042,0.020521,0.020521,0.027361,0.047882,0.006840,0.000000,0.013681,0.041042,0.014064,0.017671,0.014724,0.013147,0.016738,0.019703,0.015403,0.013569,0.016868,0.016508,0.014584,0.014028,0.015752,0.015689,0.011955,0.014002,0.015386,0.014716,0.015004,0.018736,0.018750,0.013370,0.013615,0.013305,0.014508,0.014901,0.014692,0.013116,0.014714,0.013559
seq6484,0.047918,0.034227,0.006845,0.006845,0.000000,0.013691,0.061609,0.034227,0.013691,0.013691,0.082145,0.006845,0.006845,0.020536,0.075300,0.041073,0.027382,0.006845,0.027382,0.020536,0.014573,0.015221,0.015422,0.014562,0.016090,0.016022,0.016391,0.017502,0.016468,0.015686,0.015942,0.013866,0.014457,0.015156,0.012957,0.011598,0.016694,0.015501,0.017960,0.015261,0.014356,0.013362,0.016111,0.014452,0.013793,0.014893,0.013849,0.012336,0.014213,0.017671,0.086922,0.062087,0.012417,0.012417,0.000000,0.024835,0.111757,0.062087,0.024835,0.024835,0.149010,0.012417,0.012417,0.037252,0.136592,0.074505,0.049670,0.012417,0.049670,0.037252,0.000206,0.000246,0.000231,0.000247,0.000218,0.000150,0.000214,0.000233,0.000216,0.000208,0.000217,0.000163,0.000246,0.000213,0.000220,0.000257,0.000236,0.000191,0.000226,0.000178,0.000198,0.000217,0.000261,0.000235,0.000235,0.000218,0.000229,0.000241,0.000244,0.000207,0.042218,0.030156,0.006031,0.006031,0.000000,0.012062,0.054280,0.030156,0.012062,0.012062,0.072374,0.006031,0.006031,0.018093,0.066343,0.036187,0.024125,0.006031,0.024125,0.018093,0.015702,0.017684,0.015743,0.016323,0.018333,0.021511,0.020364,0.021541,0.019180,0.019172,0.019244,0.016633,0.015044,0.016075,0.015262,0.013952,0.018243,0.018749,0.019783,0.016694,0.017715,0.018695,0.017501,0.015937,0.013739,0.016504,0.016078,0.015235,0.013613,0.017255
seq6485,0.027789,0.048630,0.027789,0.020841,0.006947,0.006947,0.062524,0.020841,0.006947,0.020841,0.076419,0.034736,0.006947,0.027789,0.006947,0.027789,0.048630,0.000000,0.034736,0.041683,0.013942,0.014387,0.014906,0.018124,0.017342,0.017522,0.015952,0.015501,0.011767,0.013295,0.012064,0.011008,0.013322,0.015754,0.016723,0.017539,0.015454,0.014722,0.016080,0.013801,0.013239,0.012955,0.012184,0.013523,0.015145,0.014064,0.015079,0.016410,0.016420,0.016007,0.049574,0.086754,0.049574,0.037180,0.012393,0.012393,0.111541,0.037180,0.012393,0.037180,0.136328,0.061967,0.012393,0.049574,0.012393,0.049574,0.086754,0.000000,0.061967,0.074361,0.000303,0.000283,0.000250,0.000310,0.000336,0.000303,0.000291,0.000298,0.000303,0.000298,0.000259,0.000278,0.000277,0.000253,0.000250,0.000314,0.000227,0.000304,0.000253,0.000301,0.000253,0.000274,0.000253,0.000282,0.000269,0.000255,0.000341,0.000317,0.000289,0.000302,0.026305,0.046034,0.026305,0.019729,0.006576,0.006576,0.059186,0.019729,0.006576,0.019729,0.072339,0.032881,0.006576,0.026305,0.006576,0.026305,0.046034,0.000000,0.032881,0.039458,0.015248,0.015212,0.018009,0.018560,0.018802,0.018854,0.014982,0.016132,0.013711,0.013930,0.014286,0.010848,0.014985,0.015298,0.016753,0.019678,0.016162,0.016271,0.016647,0.015771,0.012860,0.015127,0.014899,0.014849,0.016524,0.014873,0.016465,0.014768,0.018481,0.014918
seq6486,0.046913,0.026807,0.006702,0.046913,0.006702,0.026807,0.033509,0.046913,0.026807,0.026807,0.067019,0.026807,0.013404,0.013404,0.006702,0.026807,0.046913,0.020106,0.020106,0.000000,0.017377,0.015014,0.014040,0.017324,0.013175,0.016887,0.012948,0.015679,0.014520,0.014541,0.015459,0.016688,0.014516,0.015834,0.015675,0.014289,0.018067,0.015809,0.016639,0.012994,0.014569,0.017844,0.014231,0.018096,0.013638,0.015863,0.017397,0.012682,0.017710,0.014346,0.086697,0.049541,0.012385,0.086697,0.012385,0.049541,0.061926,0.086697,0.049541,0.049541,0.123853,0.049541,0.024771,0.024771,0.012385,0.049541,0.086697,0.037156,0.037156,0.000000,0.000293,0.000327,0.000341,0.000300,0.000300,0.000289,0.000310,0.000314,0.000291,0.000323,0.000306,0.000264,0.000218,0.000266,0.000320,0.000391,0.000252,0.000244,0.000348,0.000349,0.000327,0.000361,0.000341,0.000259,0.000255,0.000267,0.000286,0.000378,0.000375,0.000280,0.040964,0.023408,0.005852,0.040964,0.005852,0.023408,0.029260,0.040964,0.023408,0.023408,0.058520,0.023408,0.011704,0.011704,0.005852,0.023408,0.040964,0.017556,0.017556,0.000000,0.019085,0.018102,0.018479,0.018784,0.012352,0.018628,0.015942,0.018145,0.015177,0.015829,0.015066,0.020613,0.019429,0.017482,0.016305,0.015116,0.022220,0.016202,0.017005,0.014736,0.019363,0.021497,0.016257,0.023556,0.016842,0.017595,0.019796,0.016887,0.018144,0.017204
seq6487,0.057771,0.014443,0.007221,0.057771,0.014443,0.028886,0.028886,0.064992,0.007221,0.028886,0.057771,0.014443,0.021664,0.021664,0.014443,0.050550,0.050550,0.000000,0.007221,0.028886,0.016137,0.013630,0.013761,0.016646,0.012840,0.015066,0.013669,0.013586,0.011021,0.015677,0.015096,0.012074,0.014177,0.013495,0.014872,0.014419,0.012042,0.014492,0.012914,0.013185,0.013618,0.012609,0.017354,0.014971,0.015168,0.016592,0.012076,0.015247,0.013524,0.012333,0.098984,0.024746,0.012373,0.098984,0.024746,0.049492,0.049492,0.111357,0.012373,0.049492,0.098984,0.024746,0.037119,0.037119,0.024746,0.086611,0.086611,0.000000,0.012373,0.049492,0.000305,0.000346,0.000299,0.000310,0.000369,0.000392,0.000343,0.000348,0.000362,0.000327,0.000354,0.000406,0.000332,0.000289,0.000363,0.000401,0.000231,0.000322,0.000380,0.000335,0.000338,0.000377,0.000333,0.000369,0.000332,0.000316,0.000293,0.000266,0.000405,0.000314,0.051550,0.012887,0.006444,0.051550,0.012887,0.025775,0.025775,0.057993,0.006444,0.025775,0.051550,0.012887,0.019331,0.019331,0.012887,0.045106,0.045106,0.000000,0.006444,0.025775,0.017783,0.013984,0.015077,0.020182,0.015301,0.015434,0.015629,0.014624,0.014623,0.016420,0.014698,0.015299,0.015255,0.016878,0.017988,0.015172,0.015707,0.017641,0.013624,0.017067,0.017581,0.014477,0.020455,0.015957,0.017278,0.020919,0.014876,0.016367,0.017507,0.010703
seq6488,0.072815,0.029126,0.029126,0.021844,0.007281,0.014563,0.065533,0.000000,0.007281,0.014563,0.087378,0.029126,0.007281,0.007281,0.014563,0.050970,0.043689,0.007281,0.014563,0.058252,0.014395,0.015670,0.012357,0.015364,0.014734,0.012689,0.014378,0.011912,0.012587,0.015108,0.013627,0.013880,0.014781,0.014420,0.013767,0.013433,0.014629,0.016441,0.012415,0.013296,0.013858,0.013578,0.013337,0.013430,0.014735,0.016505,0.013013,0.011851,0.013720,0.013575,0.124052,0.049621,0.049621,0.037216,0.012405,0.024810,0.111647,0.000000,0.012405,0.024810,0.148862,0.049621,0.012405,0.012405,0.024810,0.086836,0.074431,0.012405,0.024810,0.099242,0.000273,0.000228,0.000237,0.000260,0.000270,0.000283,0.000228,0.000298,0.000229,0.000264,0.000276,0.000271,0.000276,0.000267,0.000262,0.000222,0.000218,0.000217,0.000221,0.000240,0.000258,0.000224,0.000248,0.000245,0.000269,0.000230,0.000246,0.000304,0.000247,0.000272,0.068695,0.027478,0.027478,0.020608,0.006869,0.013739,0.061825,0.000000,0.006869,0.013739,0.082434,0.027478,0.006869,0.006869,0.013739,0.048086,0.041217,0.006869,0.013739,0.054956,0.015806,0.019002,0.013135,0.014049,0.014921,0.016422,0.014347,0.012444,0.015908,0.016091,0.015636,0.016116,0.016171,0.015441,0.014922,0.011382,0.016414,0.020743,0.013967,0.010712,0.016282,0.015939,0.012745,0.011156,0.016366,0.016571,0.015347,0.013573,0.013844,0.014990
seq6489,0.042846,0.049987,0.014282,0.049987,0.007141,0.021423,0.028564,0.049987,0.000000,0.042846,0.049987,0.021423,0.014282,0.028564,0.014282,0.057128,0.028564,0.000000,0.000000,0.049987,0.014549,0.014761,0.015954,0.013828,0.015500,0.015301,0.014491,0.013953,0.013225,0.016570,0.014204,0.014631,0.013211,0.013828,0.013947,0.012290,0.013394,0.013456,0.013125,0.013148,0.016054,0.015075,0.016690,0.014193,0.012066,0.013835,0.012946,0.014368,0.014035,0.016092,0.074199,0.086565,0.024733,0.086565,0.012366,0.037099,0.049466,0.086565,0.000000,0.074199,0.086565,0.037099,0.024733,0.049466,0.024733,0.098932,0.049466,0.000000,0.000000,0.086565,0.000291,0.000334,0.000422,0.000397,0.000435,0.000376,0.000308,0.000329,0.000320,0.000361,0.000420,0.000428,0.000297,0.000277,0.000308,0.000290,0.000347,0.000376,0.000487,0.000380,0.000331,0.000277,0.000309,0.000368,0.000404,0.000339,0.000397,0.000392,0.000353,0.000331,0.038006,0.044341,0.012669,0.044341,0.006334,0.019003,0.025337,0.044341,0.000000,0.038006,0.044341,0.019003,0.012669,0.025337,0.012669,0.050675,0.025337,0.000000,0.000000,0.044341,0.018227,0.018659,0.018149,0.015614,0.016990,0.016139,0.017474,0.016365,0.014294,0.019300,0.016978,0.016410,0.013980,0.015430,0.016484,0.017044,0.015133,0.016705,0.015955,0.015944,0.019518,0.014650,0.016886,0.015823,0.015066,0.013248,0.017988,0.017156,0.014950,0.016694
seq6490,0.032745,0.019647,0.032745,0.019647,0.013098,0.026196,0.013098,0.032745,0.006549,0.019647,0.091686,0.032745,0.006549,0.026196,0.039294,0.058941,0.026196,0.000000,0.000000,0.026196,0.015009,0.014530,0.015924,0.012727,0.016231,0.014523,0.014763,0.014811,0.016702,0.015186,0.013762,0.013629,0.014273,0.014573,0.016303,0.014907,0.015374,0.016407,0.015347,0.018774,0.016288,0.019157,0.017944,0.016797,0.017937,0.018898,0.019178,0.014600,0.016268,0.015256,0.061963,0.037178,0.061963,0.037178,0.024785,0.049570,0.024785,0.061963,0.012393,0.037178,0.173495,0.061963,0.012393,0.049570,0.074355,0.111533,0.049570,0.000000,0.000000,0.049570,0.000309,0.000251,0.000242,0.000277,0.000300,0.000297,0.000291,0.000290,0.000321,0.000362,0.000253,0.000369,0.000307,0.000322,0.000312,0.000366,0.000288,0.000299,0.000309,0.000261,0.000275,0.000238,0.000233,0.000262,0.000277,0.000182,0.000292,0.000287,0.000239,0.000287,0.031017,0.018610,0.031017,0.018610,0.012407,0.024814,0.012407,0.031017,0.006203,0.018610,0.086848,0.031017,0.006203,0.024814,0.037221,0.055831,0.024814,0.000000,0.000000,0.024814,0.014996,0.014727,0.017483,0.015771,0.017133,0.015623,0.016876,0.016972,0.019710,0.016529,0.012940,0.015817,0.015294,0.015129,0.018640,0.015318,0.015391,0.012936,0.016005,0.020142,0.017551,0.016527,0.018799,0.017351,0.019502,0.020113,0.020128,0.017827,0.016334,0.016163
seq6491,0.078797,0.071634,0.014327,0.071634,0.000000,0.014327,0.035817,0.035817,0.007163,0.007163,0.071634,0.000000,0.007163,0.021490,0.057307,0.021490,0.007163,0.000000,0.014327,0.035817,0.014185,0.017163,0.013412,0.013562,0.015064,0.015326,0.014207,0.013420,0.016862,0.015770,0.012434,0.014287,0.016593,0.013472,0.012074,0.015254,0.014688,0.012883,0.014413,0.014537,0.012878,0.013953,0.015780,0.015230,0.011358,0.010929,0.016079,0.014677,0.011028,0.015409,0.136245,0.123859,0.024772,0.123859,0.000000,0.024772,0.061930,0.061930,0.012386,0.012386,0.123859,0.000000,0.012386,0.037158,0.099087,0.037158,0.012386,0.000000,0.024772,0.061930,0.000339,0.000304,0.000312,0.000257,0.000294,0.000340,0.000312,0.000306,0.000327,0.000323,0.000303,0.000360,0.000279,0.000260,0.000289,0.000333,0.000298,0.000244,0.000303,0.000293,0.000299,0.000308,0.000326,0.000320,0.000282,0.000315,0.000289,0.000322,0.000267,0.000322,0.075559,0.068690,0.013738,0.068690,0.000000,0.013738,0.034345,0.034345,0.006869,0.006869,0.068690,0.000000,0.006869,0.020607,0.054952,0.020607,0.006869,0.000000,0.013738,0.034345,0.016797,0.020500,0.012957,0.012355,0.017219,0.014659,0.013877,0.012294,0.017130,0.017451,0.010939,0.013466,0.017839,0.013715,0.013194,0.015815,0.015132,0.012763,0.015727,0.014954,0.013755,0.014562,0.016992,0.017462,0.012198,0.012321,0.019103,0.016388,0.010805,0.018112
seq6492,0.090407,0.037670,0.022602,0.015068,0.000000,0.015068,0.052737,0.030136,0.007534,0.007534,0.037670,0.037670,0.022602,0.007534,0.067805,0.090407,0.030136,0.000000,0.007534,0.022602,0.013752,0.011981,0.011098,0.013433,0.013661,0.013321,0.014046,0.013898,0.012668,0.012394,0.012985,0.011509,0.013917,0.011715,0.013893,0.014743,0.014599,0.014307,0.014854,0.015325,0.012364,0.013007,0.012963,0.010075,0.013584,0.011518,0.014605,0.011803,0.015309,0.013962,0.149172,0.062155,0.037293,0.024862,0.000000,0.024862,0.087017,0.049724,0.012431,0.012431,0.062155,0.062155,0.037293,0.012431,0.111879,0.149172,0.049724,0.000000,0.012431,0.037293,0.000201,0.000205,0.000151,0.000173,0.000155,0.000211,0.000178,0.000167,0.000199,0.000192,0.000181,0.000197,0.000135,0.000182,0.000197,0.000144,0.000176,0.000185,0.000213,0.000194,0.000178,0.000178,0.000183,0.000215,0.000199,0.000181,0.000187,0.000225,0.000158,0.000175,0.079309,0.033045,0.019827,0.013218,0.000000,0.013218,0.046264,0.026436,0.006609,0.006609,0.033045,0.033045,0.019827,0.006609,0.059482,0.079309,0.026436,0.000000,0.006609,0.019827,0.017601,0.016627,0.013550,0.017336,0.014977,0.015639,0.017346,0.017028,0.014605,0.015119,0.014363,0.014491,0.014053,0.013370,0.015237,0.014063,0.015175,0.015578,0.015846,0.018765,0.013715,0.018625,0.014197,0.014429,0.016464,0.014008,0.018646,0.013908,0.018022,0.018492
seq6493,0.090407,0.037670,0.022602,0.015068,0.000000,0.015068,0.052737,0.030136,0.007534,0.007534,0.037670,0.037670,0.022602,0.007534,0.067805,0.090407,0.030136,0.000000,0.007534,0.022602,0.013752,0.011981,0.011098,0.013433,0.013661,0.013321,0.014046,0.013898,0.012668,0.012394,0.012985,0.011509,0.013917,0.011715,0.013893,0.014743,0.014599,0.014307,0.014854,0.015325,0.012364,0.013007,0.012963,0.010075,0.013584,0.011518,0.014605,0.011803,0.015309,0.013962,0.149172,0.062155,0.037293,0.024862,0.000000,0.024862,0.087017,0.049724,0.012431,0.012431,0.062155,0.062155,0.037293,0.012431,0.111879,0.149172,0.049724,0.000000,0.012431,0.037293,0.000201,0.000205,0.000151,0.000173,0.000155,0.000211,0.000178,0.000167,0.000199,0.000192,0.000181,0.000197,0.000135,0.000182,0.000197,0.000144,0.000176,0.000185,0.000213,0.000194,0.000178,0.000178,0.000183,0.000215,0.000199,0.000181,0.000187,0.000225,0.000158,0.000175,0.079309,0.033045,0.019827,0.013218,0.000000,0.013218,0.046264,0.026436,0.006609,0.006609,0.033045,0.033045,0.019827,0.006609,0.059482,0.079309,0.026436,0.000000,0.006609,0.019827,0.017601,0.016627,0.013550,0.017336,0.014977,0.015639,0.017346,0.017028,0.014605,0.015119,0.014363,0.014491,0.014053,0.013370,0.015237,0.014063,0.015175,0.015578,0.015846,0.018765,0.013715,0.018625,0.014197,0.014429,0.016464,0.014008,0.018646,0.013908,0.018022,0.018492
seq6494,0.013691,0.061610,0.006846,0.027382,0.006846,0.020537,0.068456,0.027382,0.006846,0.075301,0.047919,0.027382,0.020537,0.013691,0.006846,0.027382,0.027382,0.000000,0.034228,0.027382,0.015206,0.015286,0.014749,0.014914,0.014119,0.015585,0.016114,0.014431,0.015254,0.014602,0.015781,0.014284,0.014020,0.015812,0.015294,0.014521,0.015102,0.017246,0.015092,0.015271,0.016593,0.015537,0.015382,0.013417,0.012396,0.016172,0.016640,0.014337,0.014454,0.014744,0.024775,0.111486,0.012387,0.049549,0.012387,0.037162,0.123873,0.049549,0.012387,0.136260,0.086711,0.049549,0.037162,0.024775,0.012387,0.049549,0.049549,0.000000,0.061936,0.049549,0.000282,0.000311,0.000257,0.000333,0.000282,0.000282,0.000312,0.000294,0.000303,0.000302,0.000300,0.000293,0.000308,0.000296,0.000287,0.000326,0.000261,0.000299,0.000366,0.000233,0.000337,0.000399,0.000282,0.000300,0.000260,0.000267,0.000345,0.000303,0.000288,0.000309,0.011929,0.053679,0.005964,0.023857,0.005964,0.017893,0.059644,0.023857,0.005964,0.065608,0.041751,0.023857,0.017893,0.011929,0.005964,0.023857,0.023857,0.000000,0.029822,0.023857,0.018778,0.019097,0.017526,0.017716,0.014546,0.018715,0.018656,0.015390,0.017409,0.016110,0.020193,0.014791,0.017304,0.017685,0.016680,0.013796,0.016668,0.020308,0.018982,0.015854,0.018219,0.017752,0.019477,0.019036,0.012836,0.018897,0.020720,0.015276,0.017867,0.016566
seq6495,0.128812,0.030309,0.000000,0.015154,0.007577,0.030309,0.030309,0.022732,0.000000,0.015154,0.053040,0.015154,0.030309,0.030309,0.030309,0.045463,0.045463,0.007577,0.015154,0.053040,0.013158,0.014918,0.012437,0.011761,0.012679,0.014642,0.013937,0.013472,0.013880,0.010956,0.014149,0.013349,0.012605,0.012349,0.011621,0.014451,0.012086,0.012207,0.011938,0.012040,0.012243,0.013728,0.012588,0.014979,0.012936,0.013217,0.014858,0.015180,0.012029,0.013431,0.211156,0.049684,0.000000,0.024842,0.012421,0.049684,0.049684,0.037263,0.000000,0.024842,0.086946,0.024842,0.049684,0.049684,0.049684,0.074526,0.074526,0.012421,0.024842,0.086946,0.000247,0.000219,0.000214,0.000210,0.000195,0.000214,0.000235,0.000185,0.000184,0.000235,0.000236,0.000199,0.000202,0.000224,0.000182,0.000175,0.000173,0.000200,0.000241,0.000166,0.000233,0.000226,0.000224,0.000231,0.000174,0.000222,0.000181,0.000269,0.000189,0.000242,0.115331,0.027137,0.000000,0.013568,0.006784,0.027137,0.027137,0.020352,0.000000,0.013568,0.047489,0.013568,0.027137,0.027137,0.027137,0.040705,0.040705,0.006784,0.013568,0.047489,0.015151,0.018246,0.015918,0.015656,0.014225,0.017587,0.015842,0.015121,0.013382,0.011485,0.017627,0.013891,0.013598,0.015258,0.014867,0.017290,0.014654,0.014553,0.014640,0.014827,0.016338,0.014899,0.015253,0.016007,0.014799,0.017353,0.014927,0.013237,0.014321,0.016312
seq6496,0.059190,0.029595,0.022196,0.022196,0.022196,0.029595,0.022196,0.029595,0.007399,0.014797,0.051791,0.059190,0.014797,0.022196,0.029595,0.059190,0.022196,0.014797,0.022196,0.036994,0.011572,0.011259,0.011919,0.012196,0.013087,0.014209,0.014083,0.014493,0.014601,0.014083,0.013533,0.013318,0.014162,0.011758,0.011816,0.012928,0.013191,0.013614,0.012054,0.015735,0.014740,0.015714,0.016514,0.015260,0.014991,0.016291,0.013391,0.014366,0.012373,0.010849,0.099145,0.049573,0.037179,0.037179,0.037179,0.049573,0.037179,0.049573,0.012393,0.024786,0.086752,0.099145,0.024786,0.037179,0.049573,0.099145,0.037179,0.024786,0.037179,0.061966,0.000245,0.000300,0.000239,0.000308,0.000312,0.000247,0.000299,0.000345,0.000281,0.000263,0.000250,0.000284,0.000249,0.000291,0.000342,0.000287,0.000268,0.000304,0.000303,0.000283,0.000323,0.000317,0.000283,0.000273,0.000280,0.000314,0.000258,0.000289,0.000313,0.000197,0.048671,0.024336,0.018252,0.018252,0.018252,0.024336,0.018252,0.024336,0.006084,0.012168,0.042587,0.048671,0.012168,0.018252,0.024336,0.048671,0.018252,0.012168,0.018252,0.030420,0.014689,0.016152,0.016353,0.017046,0.017884,0.018495,0.018083,0.018123,0.020884,0.017991,0.016927,0.015420,0.018767,0.014597,0.012658,0.016398,0.016215,0.016267,0.013711,0.021058,0.018707,0.018484,0.020264,0.019851,0.018478,0.020564,0.016141,0.017231,0.013107,0.012741
seq6497,0.053130,0.013282,0.053130,0.013282,0.006641,0.026565,0.053130,0.033206,0.019924,0.019924,0.053130,0.026565,0.019924,0.033206,0.013282,0.039847,0.013282,0.013282,0.019924,0.006641,0.014188,0.014768,0.015194,0.014897,0.014065,0.016601,0.014398,0.016743,0.012379,0.015135,0.013984,0.016884,0.015321,0.016396,0.017196,0.017115,0.015360,0.016051,0.019238,0.013113,0.016510,0.014382,0.016662,0.014346,0.014088,0.018188,0.016634,0.017653,0.015209,0.016004,0.099091,0.024773,0.099091,0.024773,0.012386,0.049545,0.099091,0.061932,0.037159,0.037159,0.099091,0.049545,0.037159,0.061932,0.024773,0.074318,0.024773,0.024773,0.037159,0.012386,0.000286,0.000334,0.000288,0.000325,0.000244,0.000244,0.000309,0.000340,0.000305,0.000252,0.000325,0.000317,0.000277,0.000329,0.000288,0.000266,0.000323,0.000310,0.000258,0.000234,0.000377,0.000292,0.000306,0.000367,0.000245,0.000307,0.000359,0.000317,0.000349,0.000318,0.047120,0.011780,0.047120,0.011780,0.005890,0.023560,0.047120,0.029450,0.017670,0.017670,0.047120,0.023560,0.017670,0.029450,0.011780,0.035340,0.011780,0.011780,0.017670,0.005890,0.017735,0.018375,0.018022,0.018724,0.017737,0.018835,0.015548,0.020284,0.016132,0.015430,0.015539,0.019562,0.017886,0.020906,0.018251,0.021863,0.017557,0.015532,0.022413,0.014616,0.017595,0.017410,0.018001,0.013263,0.016714,0.020015,0.015531,0.016774,0.016640,0.015908
seq6498,0.067008,0.037227,0.007445,0.022336,0.000000,0.022336,0.037227,0.081899,0.022336,0.044672,0.037227,0.022336,0.014891,0.022336,0.014891,0.044672,0.044672,0.000000,0.029781,0.022336,0.014521,0.013894,0.014762,0.011801,0.013568,0.013909,0.013655,0.014396,0.012094,0.014838,0.012695,0.013837,0.012031,0.014321,0.014441,0.011599,0.011477,0.012354,0.012240,0.013991,0.016682,0.013965,0.012962,0.013780,0.013462,0.015553,0.013105,0.011831,0.013385,0.013226,0.111478,0.061932,0.012386,0.037159,0.000000,0.037159,0.061932,0.136251,0.037159,0.074319,0.061932,0.037159,0.024773,0.037159,0.024773,0.074319,0.074319,0.000000,0.049546,0.037159,0.000312,0.000262,0.000340,0.000280,0.000359,0.000346,0.000331,0.000311,0.000300,0.000310,0.000249,0.000287,0.000295,0.000320,0.000301,0.000288,0.000317,0.000235,0.000298,0.000311,0.000358,0.000291,0.000296,0.000354,0.000289,0.000317,0.000236,0.000362,0.000231,0.000297,0.055004,0.030558,0.006112,0.018335,0.000000,0.018335,0.030558,0.067227,0.018335,0.036669,0.030558,0.018335,0.012223,0.018335,0.012223,0.036669,0.036669,0.000000,0.024446,0.018335,0.017691,0.017942,0.019027,0.016829,0.017953,0.017799,0.019607,0.017330,0.015794,0.018820,0.016165,0.016154,0.015187,0.017430,0.018766,0.013808,0.014223,0.015811,0.012259,0.019649,0.021984,0.019259,0.016479,0.017152,0.016978,0.019744,0.015959,0.013104,0.016203,0.015973
