Feature,[G6.1.1.1],[G6.1.1.2],[G6.1.1.3],[G6.1.1.4],[G6.1.1.5],[G6.1.1.6],[G6.1.1.7],[G6.1.1.8],[G6.1.1.9],[G6.1.1.10],[G6.1.1.11],[G6.1.1.12],[G6.1.1.13],[G6.1.1.14],[G6.1.1.15],[G6.1.1.16],[G6.1.1.17],[G6.1.1.18],[G6.1.1.19],[G6.1.1.20],[G6.1.1.21],[G6.1.1.22],[G6.1.1.23],[G6.1.1.24],[G6.1.1.25],[G6.1.1.26],[G6.1.1.27],[G6.1.1.28],[G6.1.1.29],[G6.1.1.30],[G6.1.1.31],[G6.1.1.32],[G6.1.1.33],[G6.1.1.34],[G6.1.1.35],[G6.1.1.36],[G6.1.1.37],[G6.1.1.38],[G6.1.1.39],[G6.1.1.40],[G6.1.1.41],[G6.1.1.42],[G6.1.1.43],[G6.1.1.44],[G6.1.1.45],[G6.1.1.46],[G6.1.1.47],[G6.1.1.48],[G6.1.1.49],[G6.1.1.50],[G6.1.1.1],[G6.1.1.2],[G6.1.1.3],[G6.1.1.4],[G6.1.1.5],[G6.1.1.6],[G6.1.1.7],[G6.1.1.8],[G6.1.1.9],[G6.1.1.10],[G6.1.1.11],[G6.1.1.12],[G6.1.1.13],[G6.1.1.14],[G6.1.1.15],[G6.1.1.16],[G6.1.1.17],[G6.1.1.18],[G6.1.1.19],[G6.1.1.20],[G6.1.1.21],[G6.1.1.22],[G6.1.1.23],[G6.1.1.24],[G6.1.1.25],[G6.1.1.26],[G6.1.1.27],[G6.1.1.28],[G6.1.1.29],[G6.1.1.30],[G6.1.1.31],[G6.1.1.32],[G6.1.1.33],[G6.1.1.34],[G6.1.1.35],[G6.1.1.36],[G6.1.1.37],[G6.1.1.38],[G6.1.1.39],[G6.1.1.40],[G6.1.1.41],[G6.1.1.42],[G6.1.1.43],[G6.1.1.44],[G6.1.1.45],[G6.1.1.46],[G6.1.1.47],[G6.1.1.48],[G6.1.1.49],[G6.1.1.50],[G6.1.1.1],[G6.1.1.2],[G6.1.1.3],[G6.1.1.4],[G6.1.1.5],[G6.1.1.6],[G6.1.1.7],[G6.1.1.8],[G6.1.1.9],[G6.1.1.10],[G6.1.1.11],[G6.1.1.12],[G6.1.1.13],[G6.1.1.14],[G6.1.1.15],[G6.1.1.16],[G6.1.1.17],[G6.1.1.18],[G6.1.1.19],[G6.1.1.20],[G6.1.1.21],[G6.1.1.22],[G6.1.1.23],[G6.1.1.24],[G6.1.1.25],[G6.1.1.26],[G6.1.1.27],[G6.1.1.28],[G6.1.1.29],[G6.1.1.30],[G6.1.1.31],[G6.1.1.32],[G6.1.1.33],[G6.1.1.34],[G6.1.1.35],[G6.1.1.36],[G6.1.1.37],[G6.1.1.38],[G6.1.1.39],[G6.1.1.40],[G6.1.1.41],[G6.1.1.42],[G6.1.1.43],[G6.1.1.44],[G6.1.1.45],[G6.1.1.46],[G6.1.1.47],[G6.1.1.48],[G6.1.1.49],[G6.1.1.50]
seq3740,0.014957,0.044872,0.007479,0.052351,0.029915,0.007479,0.044872,0.029915,0.007479,0.022436,0.074787,0.059829,0.014957,0.022436,0.014957,0.014957,0.007479,0.007479,0.022436,0.037393,0.015343,0.015322,0.014652,0.015143,0.012283,0.015191,0.018471,0.017749,0.017241,0.011227,0.016025,0.016476,0.016578,0.015598,0.011809,0.015214,0.014595,0.016643,0.017600,0.013096,0.013692,0.014996,0.017474,0.015161,0.012047,0.014836,0.014739,0.018512,0.020553,0.013270,0.027517,0.082552,0.013759,0.096311,0.055035,0.013759,0.082552,0.055035,0.013759,0.041276,0.137587,0.110069,0.027517,0.041276,0.027517,0.027517,0.013759,0.013759,0.041276,0.068793,0.000298,0.000290,0.000304,0.000382,0.000437,0.000379,0.000346,0.000320,0.000265,0.000287,0.000270,0.000293,0.000378,0.000375,0.000282,0.000396,0.000288,0.000275,0.000329,0.000357,0.000294,0.000366,0.000288,0.000277,0.000217,0.000197,0.000236,0.000295,0.000274,0.000385,0.015554,0.046663,0.007777,0.054440,0.031109,0.007777,0.046663,0.031109,0.007777,0.023331,0.077772,0.062217,0.015554,0.023331,0.015554,0.015554,0.007777,0.007777,0.023331,0.038886,0.014678,0.015569,0.011954,0.012619,0.013291,0.012191,0.019182,0.016519,0.015310,0.014789,0.014509,0.016511,0.017950,0.013244,0.012379,0.014494,0.011391,0.012870,0.012368,0.012692,0.008530,0.012917,0.016153,0.015621,0.014678,0.016516,0.014380,0.020642,0.019925,0.016174
seq3741,0.047545,0.031697,0.015848,0.023772,0.031697,0.007924,0.039621,0.039621,0.007924,0.031697,0.095090,0.039621,0.015848,0.007924,0.015848,0.000000,0.015848,0.007924,0.031697,0.023772,0.015174,0.016554,0.015458,0.015887,0.013216,0.016527,0.018459,0.018061,0.016556,0.012324,0.013781,0.016453,0.015002,0.015681,0.012442,0.014428,0.017167,0.018771,0.017360,0.015047,0.013987,0.015236,0.017587,0.014212,0.011699,0.015414,0.015282,0.017140,0.019591,0.014586,0.088741,0.059161,0.029580,0.044371,0.059161,0.014790,0.073951,0.073951,0.014790,0.059161,0.177483,0.073951,0.029580,0.014790,0.029580,0.000000,0.029580,0.014790,0.059161,0.044371,0.000298,0.000301,0.000305,0.000368,0.000441,0.000364,0.000327,0.000278,0.000233,0.000251,0.000289,0.000281,0.000355,0.000335,0.000282,0.000299,0.000234,0.000233,0.000284,0.000315,0.000267,0.000395,0.000340,0.000302,0.000221,0.000233,0.000267,0.000265,0.000320,0.000369,0.048193,0.032128,0.016064,0.024096,0.032128,0.008032,0.040161,0.040161,0.008032,0.032128,0.096385,0.040161,0.016064,0.008032,0.016064,0.000000,0.016064,0.008032,0.032128,0.024096,0.016167,0.017692,0.014468,0.013464,0.013283,0.014143,0.015815,0.015872,0.015056,0.015043,0.013598,0.016778,0.016888,0.014872,0.013503,0.012332,0.014770,0.016492,0.013578,0.015132,0.012334,0.013549,0.018397,0.016123,0.015756,0.017655,0.013768,0.019406,0.019728,0.016183
seq3742,0.034951,0.034951,0.041941,0.034951,0.006990,0.034951,0.034951,0.055921,0.000000,0.020971,0.048931,0.013980,0.020971,0.013980,0.034951,0.020971,0.020971,0.006990,0.020971,0.055921,0.014928,0.014274,0.015093,0.013705,0.012670,0.013825,0.017590,0.016634,0.015290,0.015225,0.014052,0.015214,0.015661,0.013867,0.015723,0.013439,0.014649,0.012464,0.015459,0.014058,0.014739,0.010591,0.013448,0.015590,0.015626,0.013118,0.013586,0.015090,0.016233,0.018943,0.061819,0.061819,0.074183,0.061819,0.012364,0.061819,0.061819,0.098910,0.000000,0.037091,0.086547,0.024728,0.037091,0.024728,0.061819,0.037091,0.037091,0.012364,0.037091,0.098910,0.000343,0.000378,0.000320,0.000340,0.000297,0.000323,0.000316,0.000362,0.000351,0.000398,0.000351,0.000335,0.000370,0.000334,0.000433,0.000434,0.000337,0.000314,0.000372,0.000422,0.000365,0.000385,0.000313,0.000391,0.000367,0.000425,0.000387,0.000328,0.000433,0.000373,0.031285,0.031285,0.037542,0.031285,0.006257,0.031285,0.031285,0.050056,0.000000,0.018771,0.043799,0.012514,0.018771,0.012514,0.031285,0.018771,0.018771,0.006257,0.018771,0.050056,0.017100,0.017233,0.015682,0.016922,0.014195,0.015218,0.020641,0.021767,0.018285,0.020519,0.014597,0.018128,0.018121,0.016708,0.017007,0.012965,0.014643,0.015449,0.016748,0.012178,0.016508,0.012881,0.012278,0.018414,0.014932,0.017631,0.016093,0.016388,0.017890,0.022321
seq3743,0.035816,0.028653,0.007163,0.057306,0.000000,0.014327,0.035816,0.014327,0.028653,0.057306,0.028653,0.042980,0.007163,0.028653,0.042980,0.050143,0.042980,0.021490,0.000000,0.028653,0.015282,0.015020,0.015067,0.014448,0.015340,0.015517,0.012734,0.014590,0.013402,0.011693,0.014901,0.016191,0.013691,0.012479,0.016091,0.016324,0.012303,0.013124,0.012376,0.014004,0.014114,0.015549,0.015761,0.012020,0.016380,0.012985,0.013939,0.011919,0.016646,0.013046,0.061914,0.049531,0.012383,0.099063,0.000000,0.024766,0.061914,0.024766,0.049531,0.099063,0.049531,0.074297,0.012383,0.049531,0.074297,0.086680,0.074297,0.037149,0.000000,0.049531,0.000309,0.000296,0.000292,0.000322,0.000328,0.000304,0.000274,0.000308,0.000283,0.000248,0.000349,0.000363,0.000440,0.000315,0.000303,0.000316,0.000278,0.000347,0.000324,0.000326,0.000371,0.000373,0.000359,0.000234,0.000269,0.000260,0.000276,0.000318,0.000360,0.000227,0.027749,0.022199,0.005550,0.044398,0.000000,0.011099,0.027749,0.011099,0.022199,0.044398,0.022199,0.033298,0.005550,0.022199,0.033298,0.038848,0.033298,0.016649,0.000000,0.022199,0.019552,0.019165,0.019344,0.017629,0.019789,0.016722,0.016966,0.018177,0.016291,0.015185,0.019027,0.021698,0.018337,0.017120,0.020283,0.020381,0.017193,0.014889,0.016403,0.018733,0.019045,0.021110,0.021899,0.016570,0.021194,0.018518,0.019443,0.013806,0.022530,0.019024
seq3744,0.027305,0.013652,0.054610,0.034131,0.006826,0.013652,0.054610,0.020479,0.020479,0.040957,0.061436,0.027305,0.020479,0.006826,0.027305,0.027305,0.027305,0.000000,0.020479,0.040957,0.016950,0.016251,0.014511,0.015414,0.013041,0.016615,0.014511,0.015912,0.016250,0.015491,0.015901,0.014768,0.016120,0.013416,0.015700,0.012434,0.016338,0.014852,0.012653,0.016217,0.015637,0.015481,0.013333,0.014867,0.016635,0.016349,0.015389,0.012140,0.017373,0.013356,0.049460,0.024730,0.098919,0.061825,0.012365,0.024730,0.098919,0.037095,0.037095,0.074189,0.111284,0.049460,0.037095,0.012365,0.049460,0.049460,0.049460,0.000000,0.037095,0.074189,0.000368,0.000344,0.000362,0.000244,0.000452,0.000367,0.000384,0.000332,0.000434,0.000369,0.000369,0.000298,0.000364,0.000395,0.000262,0.000264,0.000400,0.000353,0.000278,0.000312,0.000479,0.000321,0.000311,0.000375,0.000444,0.000341,0.000387,0.000356,0.000480,0.000363,0.025738,0.012869,0.051476,0.032172,0.006434,0.012869,0.051476,0.019303,0.019303,0.038607,0.057910,0.025738,0.019303,0.006434,0.025738,0.025738,0.025738,0.000000,0.019303,0.038607,0.017297,0.019151,0.016718,0.015080,0.017023,0.015158,0.013543,0.017368,0.018132,0.015704,0.016021,0.015764,0.018187,0.015549,0.016706,0.011972,0.018322,0.016815,0.015460,0.017199,0.018858,0.014732,0.010984,0.017305,0.019708,0.016168,0.016755,0.014007,0.016586,0.012973
seq3745,0.013422,0.020134,0.006711,0.046978,0.000000,0.013422,0.020134,0.053690,0.006711,0.073823,0.053690,0.046978,0.020134,0.020134,0.020134,0.033556,0.040267,0.000000,0.026845,0.020134,0.013385,0.014006,0.016234,0.014146,0.016717,0.017518,0.015487,0.016178,0.015289,0.015557,0.014412,0.017505,0.017465,0.017127,0.017275,0.017766,0.016844,0.015329,0.015496,0.015473,0.011934,0.011858,0.013603,0.015531,0.015054,0.015183,0.016922,0.014113,0.015815,0.013883,0.024733,0.037100,0.012367,0.086566,0.000000,0.024733,0.037100,0.098932,0.012367,0.136032,0.098932,0.086566,0.037100,0.037100,0.037100,0.061833,0.074199,0.000000,0.049466,0.037100,0.000378,0.000387,0.000403,0.000339,0.000400,0.000438,0.000389,0.000385,0.000361,0.000276,0.000261,0.000370,0.000386,0.000359,0.000291,0.000361,0.000410,0.000316,0.000304,0.000325,0.000324,0.000395,0.000409,0.000362,0.000398,0.000362,0.000407,0.000316,0.000236,0.000330,0.011746,0.017619,0.005873,0.041111,0.000000,0.011746,0.017619,0.046984,0.005873,0.064602,0.046984,0.041111,0.017619,0.017619,0.017619,0.029365,0.035238,0.000000,0.023492,0.017619,0.014222,0.014933,0.018898,0.016096,0.017632,0.018586,0.017657,0.017988,0.017364,0.019700,0.017242,0.019878,0.020881,0.022867,0.020357,0.018715,0.018162,0.019293,0.020393,0.020948,0.014272,0.015707,0.014671,0.017527,0.014691,0.014530,0.016282,0.017521,0.018137,0.015014
seq3746,0.039816,0.071669,0.000000,0.039816,0.000000,0.023890,0.063706,0.039816,0.055743,0.039816,0.015927,0.023890,0.015927,0.023890,0.031853,0.023890,0.055743,0.000000,0.000000,0.071669,0.009549,0.010867,0.010364,0.012187,0.010296,0.012873,0.013333,0.011345,0.011868,0.013253,0.011193,0.013577,0.012043,0.010928,0.012302,0.012269,0.013618,0.013032,0.012134,0.013022,0.013689,0.013596,0.014130,0.011765,0.012764,0.012329,0.009975,0.011490,0.010770,0.012375,0.061934,0.111482,0.000000,0.061934,0.000000,0.037161,0.099095,0.061934,0.086708,0.061934,0.024774,0.037161,0.024774,0.037161,0.049547,0.037161,0.086708,0.000000,0.000000,0.111482,0.000298,0.000302,0.000354,0.000335,0.000262,0.000303,0.000277,0.000320,0.000305,0.000258,0.000327,0.000328,0.000296,0.000310,0.000254,0.000318,0.000309,0.000363,0.000332,0.000313,0.000320,0.000326,0.000266,0.000241,0.000271,0.000251,0.000335,0.000292,0.000317,0.000266,0.034149,0.061468,0.000000,0.034149,0.000000,0.020489,0.054638,0.034149,0.047808,0.034149,0.013660,0.020489,0.013660,0.020489,0.027319,0.020489,0.047808,0.000000,0.000000,0.061468,0.013876,0.012282,0.010879,0.014253,0.011880,0.014252,0.015097,0.013982,0.014070,0.016525,0.013482,0.018970,0.016628,0.015658,0.017409,0.016029,0.017964,0.016811,0.017450,0.017502,0.017648,0.015889,0.018753,0.014833,0.015422,0.015515,0.010316,0.014495,0.013089,0.012661
seq3747,0.027777,0.006944,0.013888,0.013888,0.013888,0.013888,0.027777,0.055553,0.027777,0.069442,0.048609,0.034721,0.020832,0.020832,0.020832,0.041665,0.041665,0.000000,0.020832,0.034721,0.015655,0.016849,0.015582,0.014856,0.015189,0.015137,0.014139,0.016792,0.015075,0.012360,0.012812,0.016966,0.015756,0.014230,0.014290,0.016617,0.013792,0.012418,0.015806,0.012879,0.016435,0.015485,0.015390,0.015119,0.013305,0.013989,0.014605,0.015087,0.015161,0.012691,0.049456,0.012364,0.024728,0.024728,0.024728,0.024728,0.049456,0.098912,0.049456,0.123640,0.086548,0.061820,0.037092,0.037092,0.037092,0.074184,0.074184,0.000000,0.037092,0.061820,0.000323,0.000326,0.000330,0.000436,0.000424,0.000473,0.000354,0.000277,0.000311,0.000241,0.000293,0.000360,0.000386,0.000483,0.000413,0.000488,0.000407,0.000262,0.000336,0.000266,0.000282,0.000354,0.000336,0.000522,0.000424,0.000402,0.000474,0.000336,0.000307,0.000255,0.023061,0.005765,0.011530,0.011530,0.011530,0.011530,0.023061,0.046121,0.023061,0.057652,0.040356,0.028826,0.017295,0.017295,0.017295,0.034591,0.034591,0.000000,0.017295,0.028826,0.017476,0.020363,0.018795,0.018837,0.016994,0.017143,0.017694,0.020594,0.014733,0.016539,0.015536,0.019849,0.019068,0.017283,0.017357,0.019256,0.015603,0.014233,0.017519,0.015728,0.021616,0.018751,0.018750,0.017898,0.019425,0.018878,0.018084,0.020154,0.017827,0.016803
seq3748,0.065590,0.029151,0.014576,0.029151,0.000000,0.029151,0.021863,0.058302,0.007288,0.036439,0.043727,0.043727,0.007288,0.014576,0.029151,0.029151,0.051015,0.007288,0.021863,0.043727,0.012269,0.012180,0.015793,0.014733,0.014204,0.012342,0.013001,0.014499,0.013616,0.014027,0.012240,0.015602,0.013181,0.016557,0.013831,0.015941,0.014393,0.013348,0.012117,0.012236,0.013116,0.015064,0.017113,0.013009,0.016376,0.010609,0.016277,0.012936,0.014657,0.011711,0.111482,0.049547,0.024774,0.049547,0.000000,0.049547,0.037161,0.099095,0.012387,0.061934,0.074321,0.074321,0.012387,0.024774,0.049547,0.049547,0.086708,0.012387,0.037161,0.074321,0.000329,0.000252,0.000361,0.000302,0.000352,0.000304,0.000292,0.000283,0.000322,0.000286,0.000301,0.000315,0.000263,0.000322,0.000234,0.000291,0.000210,0.000336,0.000315,0.000321,0.000313,0.000265,0.000290,0.000327,0.000295,0.000345,0.000276,0.000369,0.000248,0.000333,0.054629,0.024280,0.012140,0.024280,0.000000,0.024280,0.018210,0.048559,0.006070,0.030350,0.036420,0.036420,0.006070,0.012140,0.024280,0.024280,0.042490,0.006070,0.018210,0.036420,0.016083,0.016728,0.018805,0.019912,0.017743,0.015959,0.015300,0.018246,0.018192,0.018409,0.014824,0.018122,0.013364,0.018749,0.016020,0.017981,0.018541,0.014376,0.013361,0.015673,0.014374,0.018758,0.021382,0.017997,0.021037,0.012901,0.020140,0.016847,0.017953,0.016630
seq3749,0.061741,0.020580,0.013720,0.027440,0.020580,0.027440,0.020580,0.013720,0.020580,0.027440,0.082321,0.027440,0.013720,0.006860,0.020580,0.027440,0.027440,0.020580,0.034301,0.034301,0.015026,0.016030,0.013945,0.013644,0.016671,0.013679,0.014702,0.014338,0.015352,0.014947,0.013703,0.014977,0.015955,0.017141,0.014370,0.016566,0.013974,0.015121,0.016740,0.013767,0.014457,0.017095,0.012113,0.014421,0.019143,0.015908,0.013437,0.014774,0.014369,0.014828,0.111593,0.037198,0.024798,0.049597,0.037198,0.049597,0.037198,0.024798,0.037198,0.049597,0.148791,0.049597,0.024798,0.012399,0.037198,0.049597,0.049597,0.037198,0.061996,0.061996,0.000246,0.000286,0.000240,0.000257,0.000271,0.000242,0.000316,0.000247,0.000225,0.000303,0.000284,0.000195,0.000273,0.000253,0.000248,0.000302,0.000218,0.000257,0.000326,0.000304,0.000227,0.000309,0.000312,0.000295,0.000287,0.000270,0.000247,0.000307,0.000231,0.000283,0.055522,0.018507,0.012338,0.024676,0.018507,0.024676,0.018507,0.012338,0.018507,0.024676,0.074029,0.024676,0.012338,0.006169,0.018507,0.024676,0.024676,0.018507,0.030846,0.030846,0.016824,0.019198,0.016499,0.014441,0.019815,0.017167,0.017605,0.015264,0.017887,0.017733,0.014151,0.015735,0.020625,0.020079,0.017117,0.018551,0.016601,0.017543,0.017391,0.011927,0.016927,0.018270,0.015207,0.016502,0.021004,0.016611,0.013801,0.014649,0.015742,0.015604
seq3750,0.027899,0.006975,0.034873,0.027899,0.000000,0.027899,0.041848,0.041848,0.006975,0.048822,0.055797,0.034873,0.006975,0.020924,0.027899,0.013949,0.041848,0.006975,0.013949,0.069746,0.015417,0.014558,0.013858,0.013483,0.015573,0.013544,0.015495,0.015741,0.015006,0.014843,0.016014,0.017836,0.013698,0.017409,0.015102,0.013697,0.014448,0.015897,0.014045,0.015628,0.015734,0.015445,0.015079,0.013945,0.014347,0.012936,0.014016,0.011474,0.013591,0.014168,0.049421,0.012355,0.061777,0.049421,0.000000,0.049421,0.074132,0.074132,0.012355,0.086487,0.098843,0.061777,0.012355,0.037066,0.049421,0.024711,0.074132,0.012355,0.024711,0.123553,0.000340,0.000388,0.000392,0.000369,0.000401,0.000383,0.000362,0.000426,0.000375,0.000385,0.000305,0.000369,0.000335,0.000459,0.000397,0.000325,0.000321,0.000402,0.000370,0.000347,0.000405,0.000356,0.000425,0.000369,0.000499,0.000436,0.000421,0.000344,0.000462,0.000405,0.023347,0.005837,0.029184,0.023347,0.000000,0.023347,0.035021,0.035021,0.005837,0.040858,0.046694,0.029184,0.005837,0.017510,0.023347,0.011674,0.035021,0.005837,0.011674,0.058368,0.019134,0.015329,0.016395,0.017455,0.018278,0.016560,0.019103,0.020151,0.017407,0.020028,0.017948,0.020325,0.016939,0.020647,0.017969,0.017493,0.018611,0.018812,0.017278,0.019576,0.018088,0.018918,0.019113,0.016394,0.015870,0.016088,0.016602,0.014079,0.017189,0.015277
seq3751,0.027532,0.041298,0.000000,0.013766,0.006883,0.020649,0.048181,0.034415,0.020649,0.027532,0.075712,0.041298,0.006883,0.041298,0.020649,0.034415,0.013766,0.000000,0.027532,0.048181,0.017089,0.015711,0.013645,0.015413,0.014479,0.016212,0.015533,0.013260,0.016675,0.014477,0.012085,0.017575,0.012658,0.014076,0.015992,0.016853,0.013383,0.014694,0.012377,0.016590,0.013979,0.014012,0.018549,0.013976,0.013725,0.016165,0.015526,0.016699,0.015193,0.012763,0.049573,0.074360,0.000000,0.024787,0.012393,0.037180,0.086753,0.061967,0.037180,0.049573,0.136326,0.074360,0.012393,0.074360,0.037180,0.061967,0.024787,0.000000,0.049573,0.086753,0.000298,0.000249,0.000297,0.000231,0.000296,0.000300,0.000289,0.000287,0.000344,0.000371,0.000330,0.000320,0.000341,0.000268,0.000293,0.000274,0.000337,0.000249,0.000208,0.000223,0.000241,0.000290,0.000214,0.000269,0.000299,0.000270,0.000231,0.000279,0.000310,0.000325,0.025459,0.038188,0.000000,0.012729,0.006365,0.019094,0.044553,0.031824,0.019094,0.025459,0.070012,0.038188,0.006365,0.038188,0.019094,0.031824,0.012729,0.000000,0.025459,0.044553,0.017413,0.015793,0.017178,0.016980,0.015091,0.017830,0.014768,0.015785,0.019053,0.015959,0.014739,0.018337,0.014055,0.016365,0.017021,0.018526,0.015666,0.012336,0.015367,0.017738,0.015136,0.016744,0.019871,0.016121,0.014537,0.015738,0.019088,0.017380,0.015558,0.014651
seq3752,0.014101,0.035253,0.021152,0.007051,0.000000,0.035253,0.070507,0.056405,0.007051,0.042304,0.049355,0.042304,0.028203,0.014101,0.014101,0.028203,0.014101,0.000000,0.014101,0.070507,0.014672,0.016255,0.015484,0.015553,0.014808,0.014015,0.014386,0.014874,0.013787,0.014564,0.016172,0.014287,0.014044,0.013307,0.014489,0.012123,0.015802,0.012331,0.013359,0.014104,0.015208,0.016132,0.014045,0.013112,0.015657,0.014821,0.014009,0.013511,0.014947,0.016087,0.024772,0.061930,0.037158,0.012386,0.000000,0.061930,0.123860,0.099088,0.012386,0.074316,0.086702,0.074316,0.049544,0.024772,0.024772,0.049544,0.024772,0.000000,0.024772,0.123860,0.000335,0.000314,0.000280,0.000337,0.000314,0.000353,0.000260,0.000325,0.000286,0.000307,0.000291,0.000287,0.000420,0.000246,0.000265,0.000302,0.000250,0.000304,0.000253,0.000353,0.000253,0.000319,0.000344,0.000252,0.000339,0.000244,0.000334,0.000322,0.000322,0.000312,0.013007,0.032519,0.019511,0.006504,0.000000,0.032519,0.065037,0.052030,0.006504,0.039022,0.045526,0.039022,0.026015,0.013007,0.013007,0.026015,0.013007,0.000000,0.013007,0.065037,0.017025,0.018490,0.015822,0.018197,0.017844,0.012532,0.014582,0.020137,0.012670,0.014909,0.019051,0.014707,0.014558,0.015623,0.016066,0.014597,0.019474,0.013446,0.013679,0.016926,0.016438,0.018096,0.016958,0.013583,0.013847,0.014464,0.013455,0.016578,0.018608,0.017337
seq3753,0.077472,0.021129,0.028172,0.049301,0.000000,0.014086,0.028172,0.021129,0.007043,0.035215,0.056343,0.028172,0.028172,0.021129,0.000000,0.035215,0.049301,0.000000,0.014086,0.049301,0.014344,0.015311,0.015713,0.015088,0.013272,0.014299,0.013350,0.014947,0.015416,0.013930,0.014208,0.013175,0.011180,0.014738,0.014175,0.015693,0.015696,0.013971,0.013825,0.013443,0.018230,0.015642,0.014657,0.014986,0.013818,0.012154,0.015986,0.013146,0.016631,0.015544,0.136167,0.037136,0.049515,0.086652,0.000000,0.024758,0.049515,0.037136,0.012379,0.061894,0.099030,0.049515,0.049515,0.037136,0.000000,0.061894,0.086652,0.000000,0.024758,0.086652,0.000324,0.000277,0.000309,0.000298,0.000240,0.000261,0.000285,0.000279,0.000338,0.000336,0.000284,0.000325,0.000280,0.000354,0.000323,0.000383,0.000310,0.000371,0.000251,0.000368,0.000371,0.000384,0.000353,0.000300,0.000379,0.000320,0.000321,0.000415,0.000319,0.000341,0.074438,0.020301,0.027068,0.047369,0.000000,0.013534,0.027068,0.020301,0.006767,0.033835,0.054136,0.027068,0.027068,0.020301,0.000000,0.033835,0.047369,0.000000,0.013534,0.047369,0.014137,0.017497,0.019148,0.014949,0.015047,0.014879,0.014507,0.017187,0.014916,0.015250,0.012745,0.015992,0.011863,0.014264,0.015739,0.016917,0.014031,0.013971,0.015137,0.015078,0.020899,0.015234,0.015880,0.013280,0.016918,0.014109,0.016105,0.012417,0.015203,0.015336
seq3754,0.048446,0.013842,0.048446,0.013842,0.000000,0.013842,0.013842,0.069209,0.013842,0.041525,0.041525,0.020763,0.041525,0.013842,0.013842,0.034604,0.048446,0.013842,0.006921,0.041525,0.014419,0.018507,0.017031,0.014156,0.015131,0.011617,0.014667,0.016957,0.014920,0.014234,0.014335,0.011920,0.012410,0.017471,0.016602,0.014914,0.012700,0.013432,0.014825,0.018235,0.014954,0.013599,0.012852,0.015737,0.015470,0.017298,0.013573,0.013192,0.015239,0.015929,0.086500,0.024714,0.086500,0.024714,0.000000,0.024714,0.024714,0.123571,0.024714,0.074143,0.074143,0.037071,0.074143,0.024714,0.024714,0.061786,0.086500,0.024714,0.012357,0.074143,0.000408,0.000416,0.000396,0.000371,0.000413,0.000363,0.000335,0.000412,0.000442,0.000342,0.000377,0.000381,0.000401,0.000312,0.000351,0.000418,0.000454,0.000316,0.000398,0.000359,0.000364,0.000373,0.000433,0.000432,0.000410,0.000256,0.000399,0.000367,0.000318,0.000409,0.040630,0.011608,0.040630,0.011608,0.000000,0.011608,0.011608,0.058042,0.011608,0.034825,0.034825,0.017413,0.034825,0.011608,0.011608,0.029021,0.040630,0.011608,0.005804,0.034825,0.017572,0.021279,0.018531,0.017669,0.018980,0.015426,0.018015,0.019662,0.015399,0.017633,0.017390,0.013337,0.017220,0.022688,0.019323,0.016477,0.016994,0.016635,0.018269,0.022015,0.019087,0.016255,0.016566,0.018703,0.018384,0.020691,0.015090,0.014682,0.018210,0.017478
seq3755,0.013351,0.013351,0.026703,0.073433,0.000000,0.026703,0.033379,0.040054,0.006676,0.073433,0.053406,0.053406,0.006676,0.026703,0.013351,0.000000,0.033379,0.000000,0.006676,0.033379,0.016890,0.015340,0.016032,0.014447,0.016874,0.016454,0.016229,0.013969,0.017224,0.013415,0.013541,0.015995,0.017136,0.014431,0.016535,0.015769,0.015630,0.013366,0.014827,0.016769,0.015739,0.017049,0.017775,0.016936,0.014556,0.013589,0.014717,0.015179,0.013131,0.016397,0.024686,0.024686,0.049372,0.135773,0.000000,0.049372,0.061715,0.074058,0.012343,0.135773,0.098744,0.098744,0.012343,0.049372,0.024686,0.000000,0.061715,0.000000,0.012343,0.061715,0.000398,0.000417,0.000343,0.000376,0.000455,0.000452,0.000327,0.000430,0.000434,0.000471,0.000401,0.000471,0.000516,0.000419,0.000477,0.000471,0.000431,0.000405,0.000429,0.000403,0.000413,0.000414,0.000434,0.000445,0.000431,0.000417,0.000383,0.000358,0.000311,0.000427,0.011685,0.011685,0.023371,0.064270,0.000000,0.023371,0.029213,0.035056,0.005843,0.064270,0.046742,0.046742,0.005843,0.023371,0.011685,0.000000,0.029213,0.000000,0.005843,0.029213,0.021527,0.016134,0.017775,0.017683,0.017299,0.019781,0.016658,0.016585,0.017440,0.017049,0.015927,0.018964,0.018382,0.019923,0.018593,0.015685,0.018470,0.017074,0.014620,0.018588,0.017212,0.019092,0.017930,0.017272,0.020672,0.016428,0.015248,0.018459,0.017710,0.018403
