Feature,[G6.1.1.1],[G6.1.1.2],[G6.1.1.3],[G6.1.1.4],[G6.1.1.5],[G6.1.1.6],[G6.1.1.7],[G6.1.1.8],[G6.1.1.9],[G6.1.1.10],[G6.1.1.11],[G6.1.1.12],[G6.1.1.13],[G6.1.1.14],[G6.1.1.15],[G6.1.1.16],[G6.1.1.17],[G6.1.1.18],[G6.1.1.19],[G6.1.1.20],[G6.1.1.21],[G6.1.1.22],[G6.1.1.23],[G6.1.1.24],[G6.1.1.25],[G6.1.1.26],[G6.1.1.27],[G6.1.1.28],[G6.1.1.29],[G6.1.1.30],[G6.1.1.31],[G6.1.1.32],[G6.1.1.33],[G6.1.1.34],[G6.1.1.35],[G6.1.1.36],[G6.1.1.37],[G6.1.1.38],[G6.1.1.39],[G6.1.1.40],[G6.1.1.41],[G6.1.1.42],[G6.1.1.43],[G6.1.1.44],[G6.1.1.45],[G6.1.1.46],[G6.1.1.47],[G6.1.1.48],[G6.1.1.49],[G6.1.1.50],[G6.1.1.1],[G6.1.1.2],[G6.1.1.3],[G6.1.1.4],[G6.1.1.5],[G6.1.1.6],[G6.1.1.7],[G6.1.1.8],[G6.1.1.9],[G6.1.1.10],[G6.1.1.11],[G6.1.1.12],[G6.1.1.13],[G6.1.1.14],[G6.1.1.15],[G6.1.1.16],[G6.1.1.17],[G6.1.1.18],[G6.1.1.19],[G6.1.1.20],[G6.1.1.21],[G6.1.1.22],[G6.1.1.23],[G6.1.1.24],[G6.1.1.25],[G6.1.1.26],[G6.1.1.27],[G6.1.1.28],[G6.1.1.29],[G6.1.1.30],[G6.1.1.31],[G6.1.1.32],[G6.1.1.33],[G6.1.1.34],[G6.1.1.35],[G6.1.1.36],[G6.1.1.37],[G6.1.1.38],[G6.1.1.39],[G6.1.1.40],[G6.1.1.41],[G6.1.1.42],[G6.1.1.43],[G6.1.1.44],[G6.1.1.45],[G6.1.1.46],[G6.1.1.47],[G6.1.1.48],[G6.1.1.49],[G6.1.1.50],[G6.1.1.1],[G6.1.1.2],[G6.1.1.3],[G6.1.1.4],[G6.1.1.5],[G6.1.1.6],[G6.1.1.7],[G6.1.1.8],[G6.1.1.9],[G6.1.1.10],[G6.1.1.11],[G6.1.1.12],[G6.1.1.13],[G6.1.1.14],[G6.1.1.15],[G6.1.1.16],[G6.1.1.17],[G6.1.1.18],[G6.1.1.19],[G6.1.1.20],[G6.1.1.21],[G6.1.1.22],[G6.1.1.23],[G6.1.1.24],[G6.1.1.25],[G6.1.1.26],[G6.1.1.27],[G6.1.1.28],[G6.1.1.29],[G6.1.1.30],[G6.1.1.31],[G6.1.1.32],[G6.1.1.33],[G6.1.1.34],[G6.1.1.35],[G6.1.1.36],[G6.1.1.37],[G6.1.1.38],[G6.1.1.39],[G6.1.1.40],[G6.1.1.41],[G6.1.1.42],[G6.1.1.43],[G6.1.1.44],[G6.1.1.45],[G6.1.1.46],[G6.1.1.47],[G6.1.1.48],[G6.1.1.49],[G6.1.1.50]
seq5279,0.007476,0.044853,0.014951,0.007476,0.044853,0.007476,0.074755,0.044853,0.007476,0.007476,0.037378,0.052329,0.014951,0.029902,0.029902,0.029902,0.029902,0.014951,0.022427,0.074755,0.012915,0.012670,0.013410,0.014154,0.013624,0.013319,0.014468,0.012768,0.013928,0.013324,0.012780,0.011769,0.012871,0.013842,0.014406,0.011942,0.013036,0.013397,0.011842,0.013200,0.014509,0.014042,0.011921,0.015192,0.012852,0.012113,0.015177,0.012333,0.015426,0.014728,0.012375,0.074249,0.024750,0.012375,0.074249,0.012375,0.123748,0.074249,0.012375,0.012375,0.061874,0.086624,0.024750,0.049499,0.049499,0.049499,0.049499,0.024750,0.037124,0.123748,0.000248,0.000323,0.000350,0.000308,0.000290,0.000229,0.000289,0.000323,0.000346,0.000348,0.000357,0.000307,0.000310,0.000352,0.000367,0.000400,0.000343,0.000383,0.000340,0.000316,0.000349,0.000355,0.000382,0.000362,0.000380,0.000314,0.000301,0.000356,0.000381,0.000304,0.006393,0.038360,0.012787,0.006393,0.038360,0.006393,0.063933,0.038360,0.006393,0.006393,0.031967,0.044753,0.012787,0.025573,0.025573,0.025573,0.025573,0.012787,0.019180,0.063933,0.014417,0.017680,0.016157,0.017964,0.016555,0.018732,0.015459,0.015697,0.014845,0.016541,0.014759,0.012582,0.016051,0.018790,0.016997,0.014563,0.015236,0.014377,0.014688,0.015836,0.018910,0.018478,0.013530,0.017857,0.017274,0.015367,0.020122,0.014912,0.017035,0.017123
seq5280,0.026492,0.052985,0.006623,0.019869,0.019869,0.026492,0.033116,0.013246,0.000000,0.013246,0.072854,0.059608,0.039739,0.026492,0.006623,0.026492,0.013246,0.013246,0.026492,0.033116,0.013863,0.015497,0.015726,0.016213,0.015055,0.015742,0.016850,0.015741,0.015400,0.014725,0.017010,0.015944,0.015358,0.013647,0.011585,0.015255,0.014818,0.017819,0.013150,0.016637,0.017313,0.018064,0.017759,0.015803,0.017336,0.016629,0.015823,0.017085,0.015098,0.013205,0.049637,0.099275,0.012409,0.037228,0.037228,0.049637,0.062047,0.024819,0.000000,0.024819,0.136503,0.111684,0.074456,0.049637,0.012409,0.049637,0.024819,0.024819,0.049637,0.062047,0.000193,0.000241,0.000287,0.000313,0.000230,0.000205,0.000217,0.000228,0.000290,0.000276,0.000292,0.000268,0.000269,0.000245,0.000217,0.000197,0.000239,0.000227,0.000276,0.000225,0.000202,0.000206,0.000179,0.000252,0.000255,0.000223,0.000234,0.000223,0.000230,0.000307,0.027467,0.054935,0.006867,0.020600,0.020600,0.027467,0.034334,0.013734,0.000000,0.013734,0.075535,0.061801,0.041201,0.027467,0.006867,0.027467,0.013734,0.013734,0.027467,0.034334,0.013766,0.016475,0.015039,0.017422,0.016654,0.014478,0.016998,0.016017,0.016832,0.014221,0.014723,0.011876,0.012267,0.013879,0.015872,0.014157,0.014788,0.018048,0.013485,0.014492,0.015939,0.014032,0.015207,0.014184,0.015601,0.013886,0.012903,0.017001,0.016621,0.013787
seq5281,0.019335,0.045115,0.019335,0.019335,0.012890,0.006445,0.012890,0.025780,0.006445,0.038670,0.103119,0.032225,0.032225,0.012890,0.019335,0.032225,0.032225,0.000000,0.006445,0.038670,0.016005,0.015727,0.015251,0.015684,0.016581,0.018026,0.016750,0.015045,0.015415,0.014241,0.017327,0.014168,0.014779,0.017395,0.014234,0.018391,0.014930,0.016489,0.016124,0.014343,0.017525,0.014998,0.017746,0.019141,0.018749,0.017552,0.015772,0.018698,0.016504,0.010815,0.037178,0.086750,0.037178,0.037178,0.024786,0.012393,0.024786,0.049571,0.012393,0.074357,0.198285,0.061964,0.061964,0.024786,0.037178,0.061964,0.061964,0.000000,0.012393,0.074357,0.000278,0.000264,0.000262,0.000263,0.000298,0.000279,0.000242,0.000265,0.000275,0.000268,0.000303,0.000269,0.000265,0.000310,0.000265,0.000251,0.000261,0.000297,0.000279,0.000282,0.000286,0.000355,0.000314,0.000295,0.000296,0.000287,0.000335,0.000274,0.000309,0.000350,0.019898,0.046429,0.019898,0.019898,0.013265,0.006633,0.013265,0.026531,0.006633,0.039796,0.106123,0.033164,0.033164,0.013265,0.019898,0.033164,0.033164,0.000000,0.006633,0.039796,0.018611,0.016328,0.015088,0.015367,0.016362,0.019075,0.016261,0.015350,0.017468,0.014928,0.014805,0.014355,0.015412,0.016791,0.010564,0.019312,0.013295,0.017043,0.015217,0.013390,0.019803,0.013321,0.013897,0.017090,0.014205,0.015189,0.014237,0.018067,0.017135,0.011419
seq5282,0.073198,0.014640,0.014640,0.036599,0.000000,0.014640,0.014640,0.036599,0.000000,0.036599,0.029279,0.095157,0.036599,0.043919,0.007320,0.051238,0.021959,0.007320,0.007320,0.043919,0.013349,0.012968,0.014277,0.012386,0.013919,0.014214,0.012370,0.013748,0.014630,0.012109,0.013988,0.013528,0.014242,0.011760,0.012934,0.015016,0.013194,0.014510,0.014885,0.015379,0.011227,0.014761,0.015456,0.014617,0.012411,0.015123,0.014169,0.014235,0.014568,0.014447,0.123830,0.024766,0.024766,0.061915,0.000000,0.024766,0.024766,0.061915,0.000000,0.061915,0.049532,0.160979,0.061915,0.074298,0.012383,0.086681,0.037149,0.012383,0.012383,0.074298,0.000293,0.000346,0.000375,0.000302,0.000242,0.000299,0.000282,0.000355,0.000327,0.000269,0.000318,0.000269,0.000366,0.000272,0.000314,0.000310,0.000280,0.000354,0.000308,0.000307,0.000276,0.000347,0.000357,0.000239,0.000330,0.000333,0.000341,0.000354,0.000257,0.000332,0.063811,0.012762,0.012762,0.031906,0.000000,0.012762,0.012762,0.031906,0.000000,0.031906,0.025525,0.082955,0.031906,0.038287,0.006381,0.044668,0.019143,0.006381,0.006381,0.038287,0.015798,0.016704,0.017789,0.013744,0.020148,0.019220,0.015119,0.016869,0.017627,0.016923,0.016454,0.016656,0.014806,0.014427,0.014429,0.017419,0.014491,0.016937,0.017292,0.020000,0.014249,0.017582,0.014987,0.016065,0.011959,0.015457,0.016270,0.017409,0.017320,0.015360
seq5283,0.079815,0.007256,0.014512,0.007256,0.021768,0.029024,0.014512,0.029024,0.007256,0.029024,0.058047,0.043535,0.029024,0.014512,0.043535,0.036280,0.043535,0.000000,0.021768,0.050791,0.013531,0.015565,0.014780,0.013360,0.013700,0.014933,0.014911,0.011794,0.013227,0.012257,0.014276,0.012824,0.013604,0.014841,0.015581,0.014480,0.013386,0.014000,0.015027,0.012718,0.014203,0.011687,0.016433,0.016975,0.017104,0.014032,0.012361,0.013418,0.013624,0.010894,0.136402,0.012400,0.024800,0.012400,0.037201,0.049601,0.024800,0.049601,0.012400,0.049601,0.099201,0.074401,0.049601,0.024800,0.074401,0.062001,0.074401,0.000000,0.037201,0.086801,0.000256,0.000269,0.000292,0.000239,0.000274,0.000257,0.000315,0.000247,0.000258,0.000275,0.000284,0.000293,0.000252,0.000249,0.000290,0.000289,0.000195,0.000245,0.000220,0.000275,0.000244,0.000240,0.000268,0.000291,0.000238,0.000266,0.000251,0.000322,0.000262,0.000327,0.070610,0.006419,0.012838,0.006419,0.019257,0.025676,0.012838,0.025676,0.006419,0.025676,0.051353,0.038514,0.025676,0.012838,0.038514,0.032095,0.038514,0.000000,0.019257,0.044933,0.019378,0.017977,0.016938,0.016343,0.016891,0.016621,0.015184,0.012158,0.018958,0.015263,0.019325,0.015080,0.015874,0.015613,0.015188,0.016340,0.018088,0.017249,0.016740,0.014057,0.018643,0.008891,0.018559,0.017640,0.018375,0.016079,0.012636,0.015299,0.017257,0.013831
seq5284,0.080545,0.007322,0.014645,0.007322,0.021967,0.029289,0.014645,0.029289,0.007322,0.021967,0.058578,0.043934,0.029289,0.014645,0.043934,0.036612,0.043934,0.000000,0.021967,0.058578,0.013114,0.015359,0.014853,0.013438,0.013550,0.014631,0.014557,0.011689,0.012915,0.012138,0.013770,0.012663,0.013462,0.014850,0.015218,0.014333,0.013716,0.013891,0.014406,0.012310,0.013720,0.011871,0.015845,0.017192,0.017323,0.013888,0.012380,0.012935,0.013303,0.010897,0.136402,0.012400,0.024800,0.012400,0.037201,0.049601,0.024800,0.049601,0.012400,0.037201,0.099201,0.074401,0.049601,0.024800,0.074401,0.062001,0.074401,0.000000,0.037201,0.099201,0.000256,0.000269,0.000292,0.000239,0.000274,0.000257,0.000315,0.000247,0.000258,0.000275,0.000284,0.000293,0.000252,0.000249,0.000290,0.000289,0.000195,0.000245,0.000220,0.000275,0.000244,0.000240,0.000268,0.000291,0.000238,0.000266,0.000251,0.000322,0.000262,0.000327,0.072174,0.006561,0.013123,0.006561,0.019684,0.026245,0.013123,0.026245,0.006561,0.019684,0.052490,0.039368,0.026245,0.013123,0.039368,0.032806,0.039368,0.000000,0.019684,0.052490,0.018556,0.017812,0.016790,0.016312,0.016855,0.016033,0.014366,0.011645,0.018479,0.015420,0.018503,0.014437,0.015535,0.015841,0.014250,0.015979,0.018585,0.017144,0.015466,0.013218,0.017916,0.009401,0.017527,0.017964,0.018714,0.015392,0.012422,0.014311,0.016895,0.013332
seq5285,0.077370,0.084403,0.000000,0.007034,0.007034,0.007034,0.014067,0.084403,0.007034,0.007034,0.084403,0.000000,0.021101,0.000000,0.063302,0.049235,0.014067,0.021101,0.000000,0.014067,0.013954,0.017429,0.015538,0.013936,0.015033,0.015062,0.016767,0.015867,0.013799,0.015013,0.014494,0.013590,0.014154,0.014101,0.014426,0.014231,0.015412,0.013249,0.013364,0.013093,0.013076,0.014658,0.013110,0.014353,0.015341,0.013820,0.015283,0.016476,0.014741,0.013942,0.136579,0.148995,0.000000,0.012416,0.012416,0.012416,0.024833,0.148995,0.012416,0.012416,0.148995,0.000000,0.037249,0.000000,0.111747,0.086914,0.024833,0.037249,0.000000,0.024833,0.000191,0.000227,0.000289,0.000299,0.000246,0.000231,0.000204,0.000224,0.000221,0.000198,0.000208,0.000209,0.000234,0.000263,0.000251,0.000296,0.000225,0.000206,0.000165,0.000161,0.000182,0.000221,0.000264,0.000248,0.000236,0.000179,0.000194,0.000171,0.000225,0.000231,0.067942,0.074119,0.000000,0.006177,0.006177,0.006177,0.012353,0.074119,0.006177,0.006177,0.074119,0.000000,0.018530,0.000000,0.055589,0.043236,0.012353,0.018530,0.000000,0.012353,0.015208,0.019723,0.019335,0.016023,0.017621,0.017482,0.018040,0.018775,0.015267,0.016445,0.019290,0.016001,0.015487,0.017075,0.019746,0.017293,0.019999,0.017273,0.014838,0.015080,0.017715,0.016268,0.014536,0.015433,0.015136,0.014065,0.017804,0.015640,0.016928,0.016350
seq5286,0.047906,0.015969,0.007984,0.000000,0.000000,0.015969,0.079844,0.031938,0.000000,0.000000,0.007984,0.047906,0.031938,0.015969,0.095813,0.039922,0.071859,0.000000,0.015969,0.111781,0.014508,0.008662,0.013967,0.009303,0.012968,0.010704,0.012343,0.010169,0.012150,0.012529,0.014224,0.011901,0.012135,0.012185,0.012112,0.013498,0.012079,0.012728,0.012177,0.013491,0.010082,0.010951,0.012957,0.012871,0.012321,0.012397,0.010333,0.013369,0.011348,0.010787,0.074501,0.024834,0.012417,0.000000,0.000000,0.024834,0.124169,0.049668,0.000000,0.000000,0.012417,0.074501,0.049668,0.024834,0.149003,0.062084,0.111752,0.000000,0.024834,0.173836,0.000238,0.000215,0.000222,0.000207,0.000249,0.000238,0.000240,0.000193,0.000218,0.000194,0.000231,0.000163,0.000173,0.000211,0.000260,0.000192,0.000239,0.000265,0.000232,0.000199,0.000206,0.000245,0.000215,0.000208,0.000214,0.000189,0.000263,0.000245,0.000224,0.000260,0.038632,0.012877,0.006439,0.000000,0.000000,0.012877,0.064387,0.025755,0.000000,0.000000,0.006439,0.038632,0.025755,0.012877,0.077264,0.032193,0.057948,0.000000,0.012877,0.090141,0.021137,0.011228,0.019204,0.013049,0.017053,0.013981,0.017078,0.014400,0.015204,0.015052,0.020210,0.013282,0.018001,0.015055,0.017470,0.017045,0.015664,0.015346,0.017989,0.016855,0.015718,0.013420,0.020149,0.014594,0.018342,0.016635,0.014154,0.018053,0.015280,0.014258
seq5287,0.110417,0.055209,0.015774,0.023661,0.015774,0.031548,0.015774,0.015774,0.000000,0.015774,0.031548,0.031548,0.015774,0.023661,0.055209,0.047322,0.063096,0.000000,0.015774,0.047322,0.012683,0.013278,0.012214,0.012012,0.012533,0.012980,0.012933,0.011842,0.010632,0.013247,0.012702,0.014071,0.010567,0.012305,0.013095,0.013905,0.010955,0.013108,0.012803,0.011676,0.010929,0.011387,0.013254,0.012336,0.010884,0.011935,0.011859,0.011725,0.013241,0.011955,0.173916,0.086958,0.024845,0.037268,0.024845,0.049690,0.024845,0.024845,0.000000,0.024845,0.049690,0.049690,0.024845,0.037268,0.086958,0.074536,0.099381,0.000000,0.024845,0.074536,0.000183,0.000182,0.000251,0.000204,0.000194,0.000204,0.000193,0.000247,0.000226,0.000251,0.000198,0.000235,0.000229,0.000217,0.000187,0.000138,0.000154,0.000187,0.000224,0.000216,0.000198,0.000171,0.000189,0.000208,0.000252,0.000223,0.000220,0.000198,0.000208,0.000205,0.094050,0.047025,0.013436,0.020154,0.013436,0.026871,0.013436,0.013436,0.000000,0.013436,0.026871,0.026871,0.013436,0.020154,0.047025,0.040307,0.053743,0.000000,0.013436,0.040307,0.015644,0.017144,0.016475,0.016240,0.017173,0.016043,0.014310,0.016634,0.014420,0.015927,0.016963,0.019282,0.014652,0.015604,0.016457,0.018400,0.014812,0.016805,0.016850,0.013926,0.012087,0.014480,0.015400,0.014197,0.011922,0.012480,0.014220,0.013331,0.017161,0.013532
seq5288,0.069866,0.027946,0.013973,0.027946,0.000000,0.013973,0.034933,0.034933,0.013973,0.013973,0.076852,0.027946,0.020960,0.006987,0.048906,0.013973,0.020960,0.000000,0.034933,0.055893,0.014953,0.014187,0.016326,0.014566,0.017690,0.014901,0.013940,0.014318,0.015515,0.015807,0.015341,0.014280,0.014077,0.014295,0.009462,0.017361,0.014385,0.014657,0.015363,0.017121,0.013849,0.013767,0.015298,0.014586,0.014421,0.016454,0.013474,0.016031,0.011891,0.012760,0.123885,0.049554,0.024777,0.049554,0.000000,0.024777,0.061942,0.061942,0.024777,0.024777,0.136273,0.049554,0.037165,0.012388,0.086719,0.024777,0.037165,0.000000,0.061942,0.099108,0.000233,0.000257,0.000276,0.000286,0.000270,0.000284,0.000330,0.000366,0.000273,0.000359,0.000345,0.000355,0.000313,0.000249,0.000225,0.000248,0.000313,0.000245,0.000235,0.000309,0.000271,0.000297,0.000282,0.000311,0.000324,0.000394,0.000355,0.000320,0.000316,0.000281,0.068309,0.027324,0.013662,0.027324,0.000000,0.013662,0.034155,0.034155,0.013662,0.013662,0.075140,0.027324,0.020493,0.006831,0.047816,0.013662,0.020493,0.000000,0.034155,0.054647,0.016659,0.013933,0.019598,0.012196,0.019604,0.014239,0.014181,0.014033,0.018893,0.016029,0.015204,0.015793,0.015749,0.015889,0.013929,0.018236,0.013539,0.015548,0.012933,0.017737,0.011958,0.013637,0.012372,0.016423,0.010325,0.016122,0.014261,0.017819,0.011192,0.015498
seq5289,0.053798,0.013450,0.000000,0.000000,0.000000,0.000000,0.013450,0.107596,0.000000,0.053798,0.053798,0.000000,0.040349,0.026899,0.013450,0.040349,0.013450,0.013450,0.026899,0.067248,0.012737,0.013720,0.015444,0.015831,0.016047,0.016879,0.017225,0.014358,0.014646,0.017230,0.012225,0.012352,0.012307,0.014265,0.014646,0.015747,0.009401,0.015093,0.013835,0.015314,0.014031,0.015472,0.019183,0.017630,0.018998,0.013771,0.019276,0.015855,0.021715,0.016784,0.098930,0.024732,0.000000,0.000000,0.000000,0.000000,0.024732,0.197859,0.000000,0.098930,0.098930,0.000000,0.074197,0.049465,0.024732,0.074197,0.024732,0.024732,0.049465,0.123662,0.000290,0.000321,0.000399,0.000331,0.000369,0.000385,0.000488,0.000343,0.000393,0.000315,0.000371,0.000398,0.000338,0.000353,0.000359,0.000397,0.000372,0.000344,0.000259,0.000460,0.000409,0.000428,0.000420,0.000445,0.000354,0.000364,0.000234,0.000314,0.000233,0.000218,0.043159,0.010790,0.000000,0.000000,0.000000,0.000000,0.010790,0.086318,0.000000,0.043159,0.043159,0.000000,0.032369,0.021580,0.010790,0.032369,0.010790,0.010790,0.021580,0.053949,0.011920,0.017250,0.015668,0.020873,0.020853,0.021074,0.024403,0.020501,0.023315,0.022455,0.013337,0.013119,0.014791,0.015545,0.018657,0.016467,0.013435,0.017702,0.015967,0.014396,0.015462,0.018427,0.023116,0.021333,0.022092,0.027111,0.027514,0.020477,0.020354,0.020795
seq5290,0.020990,0.027987,0.034984,0.027987,0.006997,0.020990,0.027987,0.069968,0.020990,0.055975,0.055975,0.041981,0.013994,0.013994,0.006997,0.055975,0.006997,0.000000,0.006997,0.041981,0.014330,0.014971,0.014830,0.017428,0.016002,0.014553,0.015448,0.014850,0.014898,0.012259,0.015028,0.015326,0.014616,0.015084,0.011720,0.015586,0.013772,0.014618,0.016188,0.014286,0.014932,0.015907,0.016082,0.015399,0.012104,0.013650,0.012600,0.012179,0.015093,0.016515,0.037068,0.049424,0.061780,0.049424,0.012356,0.037068,0.049424,0.123559,0.037068,0.098847,0.098847,0.074136,0.024712,0.024712,0.012356,0.098847,0.012356,0.000000,0.012356,0.074136,0.000465,0.000401,0.000279,0.000459,0.000370,0.000395,0.000389,0.000355,0.000450,0.000372,0.000393,0.000402,0.000370,0.000407,0.000319,0.000495,0.000314,0.000282,0.000503,0.000339,0.000344,0.000406,0.000372,0.000427,0.000336,0.000358,0.000426,0.000308,0.000385,0.000405,0.018059,0.024079,0.030099,0.024079,0.006020,0.018059,0.024079,0.060198,0.018059,0.048158,0.048158,0.036119,0.012040,0.012040,0.006020,0.048158,0.006020,0.000000,0.006020,0.036119,0.016112,0.016972,0.016112,0.018623,0.021321,0.016123,0.017758,0.018937,0.018933,0.015681,0.017718,0.017076,0.016220,0.017271,0.014425,0.017388,0.017323,0.016548,0.018510,0.018489,0.016831,0.018286,0.018187,0.019685,0.014217,0.017178,0.014721,0.014070,0.016532,0.021172
seq5291,0.028335,0.007084,0.007084,0.056670,0.049586,0.042503,0.035419,0.035419,0.014168,0.042503,0.063754,0.014168,0.014168,0.007084,0.042503,0.042503,0.007084,0.014168,0.007084,0.035419,0.012250,0.013673,0.014658,0.016546,0.013259,0.015046,0.014092,0.014913,0.015783,0.013517,0.012745,0.013964,0.013916,0.014451,0.015815,0.016102,0.013222,0.014835,0.014260,0.013259,0.014678,0.013465,0.015213,0.015440,0.013941,0.014778,0.013458,0.015878,0.016038,0.014104,0.049457,0.012364,0.012364,0.098913,0.086549,0.074185,0.061821,0.061821,0.024728,0.074185,0.111277,0.024728,0.024728,0.012364,0.074185,0.074185,0.012364,0.024728,0.012364,0.061821,0.000338,0.000389,0.000445,0.000399,0.000343,0.000279,0.000298,0.000292,0.000383,0.000401,0.000429,0.000371,0.000357,0.000297,0.000411,0.000344,0.000375,0.000348,0.000414,0.000414,0.000346,0.000361,0.000299,0.000325,0.000378,0.000408,0.000429,0.000362,0.000370,0.000262,0.023951,0.005988,0.005988,0.047902,0.041914,0.035927,0.029939,0.029939,0.011976,0.035927,0.053890,0.011976,0.011976,0.005988,0.035927,0.035927,0.005988,0.011976,0.005988,0.029939,0.015905,0.016445,0.016788,0.020194,0.014266,0.015059,0.017413,0.016711,0.020968,0.016902,0.016358,0.018934,0.016980,0.017612,0.019884,0.018607,0.015965,0.018270,0.017741,0.018796,0.018376,0.018458,0.018900,0.018424,0.015386,0.017573,0.013948,0.016736,0.017993,0.015389
seq5292,0.086944,0.028981,0.007245,0.014491,0.021736,0.021736,0.007245,0.065208,0.021736,0.021736,0.028981,0.043472,0.043472,0.021736,0.021736,0.065208,0.014491,0.007245,0.014491,0.021736,0.014930,0.013673,0.014458,0.014726,0.012685,0.013193,0.014843,0.014574,0.012543,0.014189,0.013003,0.011404,0.014945,0.015197,0.013899,0.014454,0.013384,0.013263,0.015926,0.013348,0.013390,0.012114,0.013643,0.015148,0.016782,0.015004,0.014564,0.015795,0.012592,0.012704,0.148693,0.049564,0.012391,0.024782,0.037173,0.037173,0.012391,0.111520,0.037173,0.037173,0.049564,0.074347,0.074347,0.037173,0.037173,0.111520,0.024782,0.012391,0.024782,0.037173,0.000289,0.000295,0.000266,0.000297,0.000265,0.000341,0.000306,0.000271,0.000323,0.000274,0.000269,0.000306,0.000330,0.000279,0.000221,0.000287,0.000270,0.000285,0.000280,0.000242,0.000319,0.000307,0.000289,0.000284,0.000272,0.000297,0.000261,0.000341,0.000300,0.000346,0.076542,0.025514,0.006379,0.012757,0.019136,0.019136,0.006379,0.057407,0.019136,0.019136,0.025514,0.038271,0.038271,0.019136,0.019136,0.057407,0.012757,0.006379,0.012757,0.019136,0.015204,0.015766,0.017014,0.016995,0.016096,0.015854,0.015860,0.015808,0.013867,0.016760,0.016309,0.012464,0.016001,0.016448,0.017385,0.017674,0.016429,0.016388,0.017388,0.015800,0.014398,0.015189,0.015725,0.018165,0.019751,0.019669,0.019131,0.019112,0.013427,0.013642
seq5293,0.042471,0.042471,0.021236,0.049550,0.000000,0.028314,0.021236,0.084942,0.007079,0.007079,0.049550,0.028314,0.028314,0.007079,0.014157,0.049550,0.014157,0.007079,0.035393,0.028314,0.013974,0.015202,0.011826,0.013415,0.014081,0.015540,0.017155,0.013921,0.011774,0.015894,0.016911,0.014051,0.014000,0.013615,0.015429,0.015697,0.013039,0.015774,0.015449,0.018001,0.017173,0.015059,0.013721,0.016282,0.013386,0.010673,0.012746,0.011648,0.013532,0.014750,0.074215,0.074215,0.037107,0.086584,0.000000,0.049477,0.037107,0.148430,0.012369,0.012369,0.086584,0.049477,0.049477,0.012369,0.024738,0.086584,0.024738,0.012369,0.061846,0.049477,0.000379,0.000285,0.000329,0.000306,0.000350,0.000339,0.000309,0.000423,0.000330,0.000356,0.000388,0.000309,0.000375,0.000357,0.000366,0.000304,0.000343,0.000396,0.000314,0.000400,0.000257,0.000415,0.000357,0.000365,0.000386,0.000337,0.000379,0.000297,0.000378,0.000339,0.039642,0.039642,0.019821,0.046249,0.000000,0.026428,0.019821,0.079284,0.006607,0.006607,0.046249,0.026428,0.026428,0.006607,0.013214,0.046249,0.013214,0.006607,0.033035,0.026428,0.016358,0.017271,0.014019,0.015642,0.015445,0.016352,0.016255,0.015060,0.011647,0.015312,0.020651,0.016708,0.016756,0.016783,0.018468,0.014523,0.015024,0.016121,0.013331,0.017076,0.019043,0.015975,0.014159,0.016852,0.015071,0.012731,0.015165,0.011926,0.014239,0.017478
seq5294,0.040688,0.027125,0.027125,0.047469,0.000000,0.006781,0.033906,0.027125,0.020344,0.040688,0.047469,0.033906,0.027125,0.040688,0.027125,0.040688,0.013563,0.000000,0.006781,0.033906,0.016477,0.014997,0.016752,0.016283,0.017004,0.014172,0.013871,0.012435,0.017688,0.013430,0.014536,0.018233,0.015609,0.013993,0.014611,0.013912,0.012679,0.013858,0.016780,0.016025,0.013402,0.016226,0.014154,0.012198,0.015149,0.018557,0.014684,0.017268,0.014091,0.018423,0.074183,0.049455,0.049455,0.086546,0.000000,0.012364,0.061819,0.049455,0.037091,0.074183,0.086546,0.061819,0.049455,0.074183,0.049455,0.074183,0.024728,0.000000,0.012364,0.061819,0.000373,0.000313,0.000347,0.000315,0.000435,0.000281,0.000319,0.000381,0.000363,0.000375,0.000367,0.000365,0.000397,0.000343,0.000399,0.000397,0.000386,0.000311,0.000390,0.000379,0.000376,0.000368,0.000341,0.000377,0.000301,0.000420,0.000354,0.000409,0.000270,0.000447,0.037264,0.024843,0.024843,0.043475,0.000000,0.006211,0.031054,0.024843,0.018632,0.037264,0.043475,0.031054,0.024843,0.037264,0.024843,0.037264,0.012421,0.000000,0.006211,0.031054,0.017399,0.016935,0.017100,0.018092,0.018095,0.017659,0.017220,0.012591,0.017832,0.013705,0.014121,0.019978,0.014253,0.016142,0.015872,0.016056,0.015337,0.016045,0.016380,0.016711,0.014027,0.021096,0.014468,0.013986,0.017821,0.020412,0.015726,0.019884,0.017340,0.020858
